unique_id,validity_posterior,validity_action,conformal_set,conformal_decision
e5f7aaaf-04d7-4585-ab19-b27b663fef43,0.9080077204206203,auto-accept,"{valid, uncertain}",low-confidence
e5fbf648-f44b-406a-9200-4cf096286020,0.2572231294350586,quarantine-or-verify,"{stale, uncertain}",low-confidence
e64a6000-985f-453c-a763-fef47d6725db,0.3519561488960965,quarantine-or-verify,"{stale, uncertain}",low-confidence
e6a6085b-9e96-4949-b246-7899ab1eb0c8,0.5718855274138983,quarantine-or-verify,"{stale, uncertain}",low-confidence
e6a7e8d5-29ba-4ca9-98cb-2b065bb4bcd3,0.9080077204206203,auto-accept,"{valid, uncertain}",low-confidence
e6bdef2d-60e2-4732-bfd1-e736f7a8e5a8,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
e6ea8ffe-ee26-412b-ae40-157d44a47d4e,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
e7019678-6732-4f20-b197-ef08f15b1062,0.7924156374420716,merge-or-review,"{valid, stale, uncertain}",low-confidence
e71490d8-eb9f-46a7-b1f8-c4b740e7c36d,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
e74340d2-152e-4a7c-b499-35e19487a36a,0.9080077204206203,auto-accept,"{valid, uncertain}",low-confidence
e76ffec7-c8e5-45b7-bc51-e7a82b6d4e70,0.9364070843026345,auto-accept,"{valid, uncertain}",review
e7795a4f-3483-4a43-9923-7b542027f989,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
e7ade938-1dad-4f93-82c8-8d3735aef0fb,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
e81d79d3-1d20-4bb2-9ad9-f5adb3f065f0,0.9818282503711259,auto-accept,{valid},auto-accept
e8307411-3c6f-4ad6-90c5-3e5fcba88e9c,0.7387628264489725,merge-or-review,"{valid, stale, uncertain}",low-confidence
e8af61ba-26c9-4e41-8b79-9d5d747914a7,0.9364070843026345,auto-accept,"{valid, uncertain}",review
e8eb5384-dc5d-41b1-b273-9a03d09ed811,0.8506296725978393,auto-accept,"{valid, stale, uncertain}",low-confidence
e8ed0d16-bd08-4218-950e-6a93218ccc85,0.8233990408797134,merge-or-review,"{valid, stale, uncertain}",low-confidence
e8f0c859-afc7-4ae5-9e17-cd7d6d9fbe71,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
e8ff6129-4429-4a95-8c23-6580c8ab9836,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
e925791c-c53d-4445-ac71-3d60443681e0,0.9364070843026345,auto-accept,"{valid, uncertain}",review
e97f42f1-0dcd-48ea-a135-96b77766b20e,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
e985b08a-d28d-4a7f-8305-3250e22d2d8e,0.9364070843026345,auto-accept,"{valid, uncertain}",review
e9c707b0-5d9b-4176-8259-19cbfd952489,0.9080077204206203,auto-accept,"{valid, uncertain}",low-confidence
e9ed8c9d-b716-44ed-b022-2f8016096e2c,0.9080077204206203,auto-accept,"{valid, uncertain}",low-confidence
ea0c0920-6ad6-4068-aebf-501c1feab7bf,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
ea2e2ce5-f883-4071-99b6-7b5baeec8afe,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
ea42a2f0-2c2e-45bd-a02a-4762df5f8399,0.4599728935661872,quarantine-or-verify,"{stale, uncertain}",low-confidence
ea87bf57-7560-41f9-8b03-7a7d33576338,0.6432614808918797,merge-or-review,"{stale, uncertain}",low-confidence
eaa25552-f96d-4621-a3d5-397a39dc34e0,0.1346504026253063,quarantine-or-verify,"{stale, uncertain}",low-confidence
eab1a088-9d70-4a68-a136-cd9015514a52,0.9268682095991725,auto-accept,"{valid, uncertain}",review
ead81cfe-2172-4cc3-9fd1-3871fff3f8d9,0.9037451656492348,auto-accept,"{valid, stale, uncertain}",low-confidence
eb149585-a85e-44ad-9d48-551fbb304db6,0.28690739907095375,quarantine-or-verify,"{stale, uncertain}",low-confidence
eb1dc75a-e28f-4a7f-8de6-db1a7035ca1f,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
eb361137-7460-4ec3-bd24-06372c6edcb7,0.9080077204206203,auto-accept,"{valid, uncertain}",low-confidence
eb58c60b-f72c-4a97-b3f6-2af8852fee5a,0.9473273433548172,auto-accept,"{valid, uncertain}",review
eb5cc2ff-288f-48a2-97a0-51ed0eae510b,0.9473273433548172,auto-accept,"{valid, uncertain}",review
eb639141-1d64-4af8-ab09-723429b23205,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
ebf431b9-8d60-48a4-b126-6ef5db3fb3eb,0.9850730607115267,auto-accept,{valid},auto-accept
ec348f2c-4a51-4817-8b92-349339e92d11,0.3519561488960965,quarantine-or-verify,"{stale, uncertain}",low-confidence
ec3e4db8-0d9b-44cf-acea-8fd28fa922f6,0.808384681792146,merge-or-review,"{valid, stale, uncertain}",low-confidence
ec5c044e-bfb7-4786-b26c-b72a7ab5ce61,0.9767868203732785,auto-accept,{valid},auto-accept
ec60f7bb-5abb-41bc-8c19-9d9b08b00cbb,0.7924156374420716,merge-or-review,"{valid, stale, uncertain}",low-confidence
ed221cae-87f7-46da-a448-c96eb00ffacf,0.7924156374420716,merge-or-review,"{valid, stale, uncertain}",low-confidence
ed41c9f3-7e67-458e-a87c-7c26a23147e4,0.9080077204206203,auto-accept,"{valid, uncertain}",low-confidence
ed469df6-4f20-415d-8d6c-fb7384d748be,0.9080077204206203,auto-accept,"{valid, uncertain}",low-confidence
ed690a91-fa70-4712-99ec-744732f91a1e,0.830552532040042,merge-or-review,"{valid, stale, uncertain}",low-confidence
ed9ce35d-c9f1-42c5-bf06-3e905a073ce8,0.9364070843026345,auto-accept,"{valid, uncertain}",review
edad02c0-ecbb-4934-9d3b-6c2c7f8505f7,0.7924156374420716,merge-or-review,"{valid, stale, uncertain}",low-confidence
edbb479c-ed9c-4a2f-8466-51710201550d,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
edbc31fa-e64a-40e7-a4a3-ea7fdba9cee2,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
ede71837-e6a0-4daf-a676-a203df78ebd3,0.9197937652859568,auto-accept,"{valid, stale, uncertain}",low-confidence
edff8634-16d4-40b8-860f-9141e3ebb1ef,0.7387628264489725,merge-or-review,"{valid, stale, uncertain}",low-confidence
ee03f573-219c-4f8c-ac6f-a67454bbf921,0.830552532040042,merge-or-review,"{valid, stale, uncertain}",low-confidence
ee32d41e-8330-468f-9a3f-ac6ee0ea1ab9,0.15970136088970222,quarantine-or-verify,"{stale, uncertain}",low-confidence
ee3a6f05-d37e-4a64-b4dc-dbb2c78a2bfa,0.9584949117323652,auto-accept,"{valid, uncertain}",review
ee83d06f-029a-4b19-a6ae-e27bc5cb4db7,0.9826991642499853,auto-accept,{valid},auto-accept
ee99df64-6939-4433-a715-3515138ceb92,0.8233990408797134,merge-or-review,"{valid, stale, uncertain}",low-confidence
eebbedaa-7141-4790-abee-30f0ad9f8711,0.39880379900681057,quarantine-or-verify,"{stale, uncertain}",low-confidence
ef274515-777a-4f93-86c2-2fc361ba743a,0.7387628264489725,merge-or-review,"{valid, stale, uncertain}",low-confidence
ef6b5b75-d4ba-417a-b2ad-e069250522af,0.9850730607115267,auto-accept,{valid},auto-accept
ef738029-aec2-4165-b712-2716914bf97d,0.830552532040042,merge-or-review,"{valid, stale, uncertain}",low-confidence
ef9f206d-27e2-4adf-a3bc-d8c93ba91135,0.9640685077330734,auto-accept,{valid},auto-accept
efbfd5c6-f0e1-4e72-8f70-aedb2b8a8790,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
efcc1ca5-f8ea-4d41-8725-269e9c9157fc,0.5098857678670046,quarantine-or-verify,"{stale, uncertain}",low-confidence
efcdcaaf-7004-4ee9-91b1-12fb02853173,0.9364070843026345,auto-accept,"{valid, uncertain}",review
f0114d01-4d04-4dae-a66e-c02477732acb,0.9364070843026345,auto-accept,"{valid, uncertain}",review
f01f78d1-0fc4-45ff-931e-c6a0bcf406a8,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
f03f30a5-505a-46b0-8d26-a37389213868,0.7924156374420716,merge-or-review,"{valid, stale, uncertain}",low-confidence
f0775b7d-0015-4a66-83e0-859267e50f16,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
f07c7e86-0d89-4f02-922b-1a38cac0b7b1,0.9080077204206203,auto-accept,"{valid, uncertain}",low-confidence
f13401bb-2f1b-4ad3-b43a-6e445f8f5960,0.9584949117323652,auto-accept,"{valid, uncertain}",review
f17e6aec-2c8f-4123-a3e8-dfa7ae056a3f,0.9364070843026345,auto-accept,"{valid, uncertain}",review
f1980f39-3880-4a74-bf48-82b8bc25ee54,0.9767868203732785,auto-accept,{valid},auto-accept
f1a28065-4fe9-4445-a55c-5e5d0098d126,0.9364070843026345,auto-accept,"{valid, uncertain}",review
f1aac4fb-88b7-4694-b188-3d6c474a594e,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
f1ebdde7-6ede-45bc-85c0-8adb7128f26a,0.39880379900681057,quarantine-or-verify,"{stale, uncertain}",low-confidence
f1ecddf3-43d1-41aa-92e6-4ef012a822ce,0.7087969333335664,merge-or-review,"{valid, stale, uncertain}",low-confidence
f23da06a-f059-4654-a52d-bcc69bb88064,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
f2896e01-47be-4593-846b-51c2e7e73e56,0.9080077204206203,auto-accept,"{valid, uncertain}",low-confidence
f28c7aee-a8a7-4ca6-83de-80cd31ea31bc,0.9864743337743945,auto-accept,{valid},auto-accept
f2aab962-33e3-4934-95f3-0bd741caae7c,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
f2cd0bc0-beb3-4eab-97bf-70ccc2df8275,0.9333638714581531,auto-accept,"{valid, uncertain}",review
f2db4b1e-7c30-49a2-b780-7343cb767871,0.9080077204206203,auto-accept,"{valid, uncertain}",low-confidence
f3444068-51e5-43bb-be7d-4aef962dbcc5,0.5223721083809386,human-review,"{valid, stale, uncertain}",low-confidence
f34eab8b-d51e-41b1-872f-fca3e08faf87,0.9364070843026345,auto-accept,"{valid, uncertain}",review
f35a79ea-16e4-4328-af3c-a75745a0f676,0.9037451656492348,auto-accept,"{valid, stale, uncertain}",low-confidence
f394cb82-b765-43f9-a67a-80a38d759609,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
f39c50ea-75db-4958-8072-db30fa61c434,0.8441647378710979,merge-or-review,"{valid, stale, uncertain}",low-confidence
f39e554e-de79-47dd-bdee-27527db75f1a,0.9473273433548172,auto-accept,"{valid, uncertain}",review
f3b72b9c-262e-4bc6-8a5d-1548af04aa35,0.830552532040042,merge-or-review,"{valid, stale, uncertain}",low-confidence
f3c92e43-d0b5-4f9c-98e6-140b40c9743f,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
f3d903e7-cc15-4a40-a944-25af1459e07f,0.7387628264489725,merge-or-review,"{valid, stale, uncertain}",low-confidence
f41904f5-2a17-411b-988b-d7c76e6c333d,0.9809143466715535,auto-accept,{valid},auto-accept
f421ff8c-d427-4091-9bad-25f5bba31dec,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
f42c1b7a-5319-4b57-bb10-e68978392d64,0.9584949117323652,auto-accept,"{valid, uncertain}",review
f44424f9-9ace-48ed-92ed-bdb2a58c323f,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
f4442d7d-1520-4e1c-a730-5088f7783afc,0.9584949117323652,auto-accept,"{valid, uncertain}",review
f447fa95-f439-4dab-9de2-3205136588bf,0.8796953337619804,auto-accept,"{valid, uncertain}",low-confidence
f44d7cd5-33e0-4471-9e11-4ee0d5c917ef,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
f4633bd8-d3f4-4ac4-b6e2-d6e673a1771a,0.9584949117323652,auto-accept,"{valid, uncertain}",review
f463dd33-af22-4d07-9f5d-3baac328efbf,0.3519561488960965,quarantine-or-verify,"{stale, uncertain}",low-confidence
f467cc62-2f95-4b7a-9f9d-9d7dad3ff50c,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
f4733817-1a30-4ebc-98c7-30391c08a4f0,0.7087969333335664,merge-or-review,"{valid, stale, uncertain}",low-confidence
f47e73e3-c36c-420f-ba18-5ce93b1a4b6c,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
f4bf8a63-189e-4baf-98c1-31c5745279ca,0.9473273433548172,auto-accept,"{valid, uncertain}",review
f507173f-ea30-4a26-a710-9fdc2eb6dc91,0.9584949117323652,auto-accept,"{valid, uncertain}",review
f586774b-760c-45ac-ace3-1166610e8f2e,0.9364070843026345,auto-accept,"{valid, uncertain}",review
f5c9a35c-6792-4c59-b459-d071d1f72d41,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
f60d65c5-95dc-4ea2-a4c2-ace08322a842,0.9584949117323652,auto-accept,"{valid, uncertain}",review
f684be8f-98cc-4f5d-a280-76f4e8deebc9,0.9080077204206203,auto-accept,"{valid, uncertain}",low-confidence
f68b264d-302c-4da7-90c7-2796249f797a,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
f6a5364f-f24d-4054-b8c0-663304779b89,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
f6c408b4-8eda-4545-beb8-77e4000b27de,0.9767868203732785,auto-accept,{valid},auto-accept
f7260649-367d-4375-ae3a-c04ba0c03682,0.9584949117323652,auto-accept,"{valid, uncertain}",review
f7577b01-9fb9-4faf-831a-6b6bbb9dc1c1,0.9473273433548172,auto-accept,"{valid, uncertain}",review
f785efc6-7664-4d81-8fe0-089aa00271b8,0.9826991642499853,auto-accept,{valid},auto-accept
f794a994-5691-424a-b72b-6133c377eace,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
f7cda542-5204-4090-9f40-077a96874195,0.9744079481524157,auto-accept,{valid},auto-accept
f7e5db30-d9a3-435a-aa0d-9a2fb358f7e4,0.2041668868721165,quarantine-or-verify,"{stale, uncertain}",low-confidence
f8844e4a-81b2-4f03-ab5d-2e18666542b4,0.9767868203732785,auto-accept,{valid},auto-accept
f894f594-bc15-4d13-86d6-086a222f0312,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
f8a37312-c5b2-457f-b4d1-7ebc0a693610,0.9364070843026345,auto-accept,"{valid, uncertain}",review
f8e37525-7527-4df4-ac00-8b02003d640d,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
f9771a3a-e094-40bd-ac26-a2046726d5e0,0.9809143466715535,auto-accept,{valid},auto-accept
f98d1f89-83d0-43fa-b432-37b5fa88a9a3,0.34100069978337505,human-review,"{valid, stale, uncertain}",low-confidence
  * __Biochemistry,0.06297335605699649,human-review,"{valid, stale, uncertain}",low-confidence
  *  __Microbiology,0.06297335605699649,human-review,"{valid, stale, uncertain}",low-confidence
  *  __Histopathology,0.06297335605699649,human-review,"{valid, stale, uncertain}",low-confidence
  *  __Hematology,0.06297335605699649,human-review,"{valid, stale, uncertain}",low-confidence
  *  __Immunlogy,0.06297335605699649,human-review,"{valid, stale, uncertain}",low-confidence
  *  __Serology,0.06297335605699649,human-review,"{valid, stale, uncertain}",low-confidence
  *  __Clinical Pathology,0.06297335605699649,human-review,"{valid, stale, uncertain}",low-confidence
  *  __Molecular Biology,0.06297335605699649,human-review,"{valid, stale, uncertain}",low-confidence
  *  __Genomics,0.06297335605699649,human-review,"{valid, stale, uncertain}",low-confidence
"  *  __Oncology""",0.10433122311900127,human-review,"{valid, stale, uncertain}",low-confidence
f999d2a6-05ed-44ca-95ec-174fbfe1fa1d,0.9364070843026345,auto-accept,"{valid, uncertain}",review
f9a3255c-32c6-4023-8b0d-69ad075c4931,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
f9b59a41-b798-48cf-9724-589aa159c29c,0.9584949117323652,auto-accept,"{valid, uncertain}",review
f9c10a93-2e20-43d2-a825-9d27ec3b5dd8,0.9364070843026345,auto-accept,"{valid, uncertain}",review
fa083021-f5dc-4596-8ebb-1098cfec38f7,0.8993070038484376,auto-accept,"{valid, uncertain}",low-confidence
fa291ac8-7948-403e-9f46-be3fc9453949,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
fa3372ec-c3b6-496d-aa6e-eac213eddc94,0.9473273433548172,auto-accept,"{valid, uncertain}",review
fa5fa57d-c4f0-4010-b0bc-c968c30260f2,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
fa6d1b36-d9b0-4aaa-92e1-b1f8f2279458,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
fa93aa0d-a544-4657-b40e-35c5972d204c,0.9767868203732785,auto-accept,{valid},auto-accept
fa990dc2-82fd-4cc6-934f-0accafe815a8,0.3406381339361985,quarantine-or-verify,"{stale, uncertain}",low-confidence
fb2570ae-2ae0-48c3-9b57-1707f391a359,0.9080077204206203,auto-accept,"{valid, uncertain}",low-confidence
fbb67dba-e52d-443a-8dd4-06d95ba6b408,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
fbe8cba3-8633-44aa-b47b-47b07e52238e,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
fbee4e4c-ec77-40f0-b3ee-bc0ec832f317,0.9364070843026345,auto-accept,"{valid, uncertain}",review
fc09081f-3fc0-4dc8-b314-2c5d4f07f37b,0.5718855274138983,quarantine-or-verify,"{stale, uncertain}",low-confidence
fc2c5836-bb92-4114-ab5a-8ee622628104,0.9080077204206203,auto-accept,"{valid, uncertain}",low-confidence
fc332c36-e504-45ed-823c-020ed7de6b31,0.988898903577662,auto-accept,{valid},auto-accept
fc79b32d-1e52-4160-9366-debadd73a84a,0.9584949117323652,auto-accept,"{valid, uncertain}",review
fc8307a7-2de1-45f3-978d-385f451323c5,0.9197937652859568,auto-accept,"{valid, stale, uncertain}",low-confidence
fc8fe2c3-9244-4ff6-96c5-885d7d1843d6,0.7924156374420716,merge-or-review,"{valid, stale, uncertain}",low-confidence
fcba4b88-4291-428f-b016-31bd5a193c45,0.9364070843026345,auto-accept,"{valid, uncertain}",review
fccc2b9a-9df1-4883-a05e-d35a6de669f7,0.9767868203732785,auto-accept,{valid},auto-accept
fce46651-b593-4546-90d6-5d414b5d406a,0.9826991642499853,auto-accept,{valid},auto-accept
fcf63833-17f9-432e-aac9-7e08e7561ce3,0.9080077204206203,auto-accept,"{valid, uncertain}",low-confidence
fd229668-492e-4dcd-a615-f97049b732dd,0.9767868203732785,auto-accept,{valid},auto-accept
fdd31470-ac16-4ac4-b4c0-9709dee42d7d,0.5098857678670046,quarantine-or-verify,"{stale, uncertain}",low-confidence
fe0b29b3-b3c0-4d42-9bb5-23f27213ebd2,0.8506296725978393,auto-accept,"{valid, stale, uncertain}",low-confidence
fe0b8da1-6da6-4911-8371-ec16d967db7a,0.9473273433548172,auto-accept,"{valid, uncertain}",review
fe1cf620-79c4-4bb0-9378-328085e2fd23,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
fe54c4d8-2a9f-497f-bf04-a9d88b4ae0bf,0.9473273433548172,auto-accept,"{valid, uncertain}",review
fe8fb83a-b4a9-40da-a46a-277ec4c9661e,0.9584949117323652,auto-accept,"{valid, uncertain}",review
fe976a51-7e30-44fc-9b81-918da27e9b7b,0.6983700585026783,merge-or-review,"{valid, stale, uncertain}",low-confidence
feb37f7c-2d2e-4ffe-9934-aff7b12c94a6,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
fecc7238-8c90-46c8-bcbe-36703532aca5,0.9364070843026345,auto-accept,"{valid, uncertain}",review
feea94a6-6a58-4cf3-b82c-11ca0b2d54b6,0.9268682095991725,auto-accept,"{valid, uncertain}",review
fef55af9-5cea-47dc-b5fe-8b5ac9a97b40,0.7924156374420716,merge-or-review,"{valid, stale, uncertain}",low-confidence
ff509981-3de8-441d-a6d1-5c543b4b238e,0.9473273433548172,auto-accept,"{valid, uncertain}",review
ff724a5a-456a-48ef-971d-0eb2cccf186b,0.9768233847753268,auto-accept,{valid},auto-accept
ff85534d-b44e-4f09-8444-e2a2aaa2c381,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
ff8be308-2c45-4e29-a71c-143add50d4fe,0.9364070843026345,auto-accept,"{valid, uncertain}",review
ff9a75d2-54fb-4673-be01-e3e7f8af08c5,0.484891657064984,quarantine-or-verify,"{stale, uncertain}",low-confidence
ffb4cf44-4851-407e-8323-090c5eefcfd8,0.9199127421613196,auto-accept,"{valid, uncertain}",review
ffbc2575-78a4-47a7-a26c-5bcc32819b11,0.9657609067175998,auto-accept,{valid},auto-accept
fff36fda-7f1a-479c-a603-1c820d144866,0.9826991642499853,auto-accept,{valid},auto-accept
0001f41e-9db9-4e9f-a66e-a667d06e0e75,0.9364070843026345,auto-accept,"{valid, uncertain}",review
0017676a-fbdb-4309-89a4-4a69f6b83414,0.6983700585026783,merge-or-review,"{valid, stale, uncertain}",low-confidence
0068f9fe-8453-48e0-aeb0-88c27ede37dc,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
009489cf-5e1a-4c5d-90d9-55dbaeeedc51,0.837473454989022,merge-or-review,"{valid, stale, uncertain}",low-confidence
00b0c116-2deb-4e9a-a77b-9ffd19e89396,0.9080077204206203,auto-accept,"{valid, uncertain}",low-confidence
00ba2483-49ba-4971-af58-52cba5710938,0.9473273433548172,auto-accept,"{valid, uncertain}",review
0104a988-f521-475f-8358-4b0a297a2605,0.9364070843026345,auto-accept,"{valid, uncertain}",review
011428b8-b587-4d09-a929-00650f873887,0.9364070843026345,auto-accept,"{valid, uncertain}",review
0158a050-d72c-491b-b3dd-a852534edd09,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
01b20470-c820-4564-9cf8-69d162803ba2,0.32949902218728844,quarantine-or-verify,"{stale, uncertain}",low-confidence
01b30c18-491f-4524-946d-0401badfe81b,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
01bcd0f0-9de3-4003-acf7-08522b503643,0.3519561488960965,quarantine-or-verify,"{stale, uncertain}",low-confidence
01d8bdf3-f553-4ba0-956a-2715b114bff5,0.6983700585026783,merge-or-review,"{valid, stale, uncertain}",low-confidence
01e95d7e-e8e3-4eea-a2b5-0d01d028816f,0.39880379900681057,quarantine-or-verify,"{stale, uncertain}",low-confidence
01f9022b-3e9d-4881-a327-461eda017633,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
02085f20-98a3-413a-8504-3e9cf6397568,0.7924156374420716,merge-or-review,"{valid, stale, uncertain}",low-confidence
0231a41d-ad54-4042-a0ed-d46adb612df0,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
02419e83-150c-4ab6-ac96-c3c62935bd12,0.7387628264489726,merge-or-review,"{valid, stale, uncertain}",low-confidence
024a75df-c92e-44e6-a301-640206a5a6f7,0.9473273433548172,auto-accept,"{valid, uncertain}",review
024eec30-208e-43b3-81dd-044c17e9c01d,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
02840044-4087-4e01-aca6-a652a351b166,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
0290ddb8-9d7f-4b84-8e5d-535c16abb464,0.9584949117323652,auto-accept,"{valid, uncertain}",review
029ef1cd-7b0d-41e7-a811-171d607e0726,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
02a71fd5-7e3c-40c5-a42d-1a532aa61ce2,0.9473273433548172,auto-accept,"{valid, uncertain}",review
02b59ab6-c0e0-42e9-9c88-bf3f14129f3a,0.9364070843026345,auto-accept,"{valid, uncertain}",review
02c8bb3b-64dc-4b8c-a200-c95f04b5f7bb,0.7924156374420716,merge-or-review,"{valid, stale, uncertain}",low-confidence
03054526-05c1-438f-aca0-ee5a10313b5e,0.830552532040042,merge-or-review,"{valid, stale, uncertain}",low-confidence
0306a038-ed69-4651-8d2f-f4f7129440d3,0.7387628264489726,merge-or-review,"{valid, stale, uncertain}",low-confidence
0346cea9-e519-46ab-a88a-19dc553aa574,0.9767868203732785,auto-accept,{valid},auto-accept
037a73e5-3c40-4e0c-9013-2e724beb8dac,0.9080077204206203,auto-accept,"{valid, uncertain}",low-confidence
039a1b36-429c-4995-9e32-75100dc538d9,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
03ad44f4-b790-450c-a7f8-d51c6b7f54c3,0.9473273433548172,auto-accept,"{valid, uncertain}",review
03bd2257-625d-4886-9bd2-4eb45185a634,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
03dc40d2-98e8-45f5-8de9-85822c2535ea,0.6983700585026783,merge-or-review,"{valid, stale, uncertain}",low-confidence
03df1366-b2ca-4e64-9946-667c100ca3a8,0.837473454989022,merge-or-review,"{valid, stale, uncertain}",low-confidence
03e98c5a-c24c-41ff-aa68-6b17dfc88bae,0.8796953337619806,auto-accept,"{valid, uncertain}",low-confidence
03fb3405-8331-45c1-ba75-bf3f7686f3f1,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
03fd1a80-b38c-41fc-82fc-58b4527cd4ce,0.39880379900681057,quarantine-or-verify,"{stale, uncertain}",low-confidence
040c0941-3243-48f9-9494-3112f16aa9d1,0.7754853665570498,merge-or-review,"{valid, stale, uncertain}",low-confidence
04122c10-02cd-4710-a3af-d735894dda89,0.9364070843026345,auto-accept,"{valid, uncertain}",review
041bc292-e55c-425b-96ee-470258f5a4e3,0.8993070038484376,auto-accept,"{valid, uncertain}",low-confidence
0427c1de-984c-408d-aa84-54b9c7ebf8bd,0.9877456981259245,auto-accept,{valid},auto-accept
044456fa-fe2e-4a9b-b9fb-7143df8655c0,0.3519561488960965,quarantine-or-verify,"{stale, uncertain}",low-confidence
0472157c-67c5-4e77-94e7-ebbfd963ed07,0.3519561488960965,quarantine-or-verify,"{stale, uncertain}",low-confidence
04747dd8-799d-41b9-b652-190583e03dee,0.9826991642499853,auto-accept,{valid},auto-accept
04750668-bce0-4fc1-969e-92b4ae9ba6d3,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
0492f833-b194-4d53-961a-c029d15edc44,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
04b02440-825a-40e0-b2c8-43e52fa384d3,0.837473454989022,merge-or-review,"{valid, stale, uncertain}",low-confidence
04bae564-9f3f-4b55-8854-3bfd587793a8,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
04f43374-e9e4-4ad2-8a08-779252341172,0.9767868203732785,auto-accept,{valid},auto-accept
04f5ef02-6ceb-4124-8989-25666f09c2a1,0.9364070843026345,auto-accept,"{valid, uncertain}",review
05241f30-5ec7-495a-8991-677526115afc,0.9364070843026345,auto-accept,"{valid, uncertain}",review
05402232-84fe-4eab-a3a9-344fc5c325e5,0.9473273433548172,auto-accept,"{valid, uncertain}",review
0543dd9a-6749-483d-af4e-a0ac774972f1,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
054a33e2-b42d-40d0-8a33-1af4b0287c2b,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
0553f8b4-6d07-4231-8860-e8fec7867980,0.837473454989022,merge-or-review,"{valid, stale, uncertain}",low-confidence
058dabbe-6cad-4fcd-b321-5f614ab7b46e,0.8898831635280843,auto-accept,"{valid, uncertain}",low-confidence
05920135-af49-42c4-89b9-270879324d19,0.9584949117323652,auto-accept,"{valid, uncertain}",review
05a04bc4-d880-49e6-9c30-b956bb62d350,0.9584949117323652,auto-accept,"{valid, uncertain}",review
05b48b3a-dea7-4e78-97f2-f151dd96959c,0.3519561488960965,quarantine-or-verify,"{stale, uncertain}",low-confidence
05ef7e7d-3d11-4369-9d7d-9818a686f36e,0.9364070843026345,auto-accept,"{valid, uncertain}",review
