golden_facility_id,unique_id,source_system,source_tier,source_record_id,source_url,match_type,match_score,source_agreement_status,source_url_count,conflict_reason,can_promote_label
gfac_2c7edea3b71d31b9,ce37cd62-bd7e-45f7-8fa1-2d678609256e,india_post_pincode_bridge,A,411041.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_ef92c621e04146fe,ce43c06e-ad54-4a03-84cf-dadadba21646,fdr_cleaned_facility,C,ce43c06e-ad54-4a03-84cf-dadadba21646,https://www.novaivffertility.com/ivf-doctor/agra,self_seed,1.0,claim_seed,8,,False
gfac_dc84bd5dfd9ffdb1,ce61ac83-141e-496e-b4f9-9c10553dfea2,fdr_cleaned_facility,C,ce61ac83-141e-496e-b4f9-9c10553dfea2,https://www.sehat.com/vedic-healing-centre-barnala,self_seed,1.0,claim_seed,24,,False
gfac_dc84bd5dfd9ffdb1,ce61ac83-141e-496e-b4f9-9c10553dfea2,india_post_pincode_bridge,A,151001.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_1367cc26bc91fbef,ce8032fb-ac76-4774-b033-eefa5c4347bc,fdr_cleaned_facility,C,ce8032fb-ac76-4774-b033-eefa5c4347bc,https://kivihealth.com/iam/ashok.kumar.12763,self_seed,1.0,claim_seed,6,,False
gfac_1367cc26bc91fbef,ce8032fb-ac76-4774-b033-eefa5c4347bc,india_post_pincode_bridge,A,641018.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_6712b8dee90c437b,cf10ea64-4e5f-4ec9-8e35-15c8d0bf3f24,fdr_cleaned_facility,C,cf10ea64-4e5f-4ec9-8e35-15c8d0bf3f24,http://www.onefivenine.com/india/villages/Cuttack/Athagad/Athagad,self_seed,1.0,claim_seed,36,,False
gfac_6712b8dee90c437b,cf10ea64-4e5f-4ec9-8e35-15c8d0bf3f24,india_post_pincode_bridge,A,756040.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_f517d6ff58529d9f,cf141af9-03dc-4bda-8d45-22c15882b505,fdr_cleaned_facility,C,cf141af9-03dc-4bda-8d45-22c15882b505,https://www.mediyaar.com/surguja/labs/shri-ram-digital-x-ray-and-pathology-ambikapur.html,self_seed,1.0,claim_seed,8,,False
gfac_f517d6ff58529d9f,cf141af9-03dc-4bda-8d45-22c15882b505,india_post_pincode_bridge,A,497001.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.82,admin_context_only,1,PIN code maps to multiple districts or states in India Post.,False
gfac_eeeadc2935d2dc18,cf4eeae6-d5a1-483c-b892-8272109d5d55,fdr_cleaned_facility,C,cf4eeae6-d5a1-483c-b892-8272109d5d55,https://www.justdial.com/Hyderabad/Green-Leaf-Health-Center-Med-Plus-Pharamacy-Lane-Kukatpally/040PXX40-XX40-100518154630-K5R1_BZDET,self_seed,1.0,claim_seed,4,,False
gfac_eeeadc2935d2dc18,cf4eeae6-d5a1-483c-b892-8272109d5d55,india_post_pincode_bridge,A,500072.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_14b8b62ac85b90c9,cfa092f4-dcaf-4fe7-a1da-dab32915198f,fdr_cleaned_facility,C,cfa092f4-dcaf-4fe7-a1da-dab32915198f,https://www.thecompanycheck.com/company/pet-ct-st-diagnostic-private-limited/U74999PB2018PTC048516,self_seed,1.0,claim_seed,6,,False
gfac_14b8b62ac85b90c9,cfa092f4-dcaf-4fe7-a1da-dab32915198f,india_post_pincode_bridge,A,140306.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.82,admin_context_only,1,PIN code maps to multiple districts or states in India Post.,False
gfac_4f781d8c5b6ce801,cfa1d2a0-f0d0-4c60-b1e9-44ab871f3e59,fdr_cleaned_facility,C,cfa1d2a0-f0d0-4c60-b1e9-44ab871f3e59,https://www.justdial.com/Shamli/Chikara-Dental-Care-Adjacent-Dr-Verma-Skin-Clinic-Shamli/9999P1318-1318-121017132442-T6W7_BZDET/photos,self_seed,1.0,claim_seed,5,,False
gfac_4f781d8c5b6ce801,cfa1d2a0-f0d0-4c60-b1e9-44ab871f3e59,india_post_pincode_bridge,A,247776.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.82,admin_context_only,1,PIN code maps to multiple districts or states in India Post.,False
gfac_06b40793dbe6b304,cfa7aa31-c7cb-4f44-9a9b-daf0a3a48962,fdr_cleaned_facility,C,cfa7aa31-c7cb-4f44-9a9b-daf0a3a48962,https://indiamedicure.com/,self_seed,1.0,claim_seed,20,,False
gfac_06b40793dbe6b304,cfa7aa31-c7cb-4f44-9a9b-daf0a3a48962,india_post_pincode_bridge,A,440009.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.55,admin_context_only,1,No PIN bridge; used facility city/state as district/state proxy.,False
gfac_868573b1e745f323,cfc109de-6ae5-419d-82be-6c899239997f,fdr_cleaned_facility,C,cfc109de-6ae5-419d-82be-6c899239997f,https://www.matha.net/india/karnataka/bengaluru/vydehi-ayurveda-hospital-clinic-whitefield/,self_seed,1.0,claim_seed,3,,False
gfac_868573b1e745f323,cfc109de-6ae5-419d-82be-6c899239997f,india_post_pincode_bridge,A,560066.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_573a9606153e6a9d,cfc83238-642a-498f-8e61-d8e9aa124cd1,fdr_cleaned_facility,C,cfc83238-642a-498f-8e61-d8e9aa124cd1,http://wikimapia.org/5991283/Apex-Hospitals-apex-Emergency-Care-chaitanya-Apex-Dental-Hospitals,self_seed,1.0,claim_seed,9,,False
gfac_573a9606153e6a9d,cfc83238-642a-498f-8e61-d8e9aa124cd1,india_post_pincode_bridge,A,533005.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.0,admin_context_only,1,PIN code matched India Post but no district/state match in NFHS.,False
gfac_842d5120ed353b10,cff65a82-8e09-4c22-9d9f-47701aaf90a3,fdr_cleaned_facility,C,cff65a82-8e09-4c22-9d9f-47701aaf90a3,https://ctscanchennai.com/,self_seed,1.0,claim_seed,5,,False
gfac_842d5120ed353b10,cff65a82-8e09-4c22-9d9f-47701aaf90a3,india_post_pincode_bridge,A,600010.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_5b9c0754b658e3c2,d018b941-0f2a-4461-844e-c31d0d7c434e,fdr_cleaned_facility,C,d018b941-0f2a-4461-844e-c31d0d7c434e,https://www.lybrate.com/jaipur/clinic/kamal-diagnostic-center,self_seed,1.0,claim_seed,6,,False
gfac_5b9c0754b658e3c2,d018b941-0f2a-4461-844e-c31d0d7c434e,india_post_pincode_bridge,A,302016.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_f4f872ce01bae874,d019b76c-137a-4fa4-a8cf-7c438d47e9c7,fdr_cleaned_facility,C,d019b76c-137a-4fa4-a8cf-7c438d47e9c7,https://www.docindia.org/doctors/kolkata/dr-rhea-chanda-gynecology,self_seed,1.0,claim_seed,9,,False
gfac_f4f872ce01bae874,d019b76c-137a-4fa4-a8cf-7c438d47e9c7,india_post_pincode_bridge,A,700017.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_5f2af7bb40b3edcb,d055cbea-6833-404b-96b4-4facf8c74e33,fdr_cleaned_facility,C,d055cbea-6833-404b-96b4-4facf8c74e33,https://www.facebook.com/p/You-Take-Care-Medical-Laboratory-100069342011845/,self_seed,1.0,claim_seed,4,,False
gfac_5f2af7bb40b3edcb,d055cbea-6833-404b-96b4-4facf8c74e33,india_post_pincode_bridge,A,685584.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_561c0880e8dfc33f,d0bde64e-363b-46f1-a4cf-565187ad25e0,fdr_cleaned_facility,C,d0bde64e-363b-46f1-a4cf-565187ad25e0,https://www.facebook.com/100064022980586/posts/750327090444717/,self_seed,1.0,claim_seed,4,,False
gfac_561c0880e8dfc33f,d0bde64e-363b-46f1-a4cf-565187ad25e0,india_post_pincode_bridge,A,682005.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_0348d4171993dffd,d0d23509-e0fe-4707-9e2c-206b523eb791,fdr_cleaned_facility,C,d0d23509-e0fe-4707-9e2c-206b523eb791,https://www.lybrate.com/tirunelveli/doctor/dr-chella-suriya-orthopaedic-hospital-orthopedic-doctor,self_seed,1.0,claim_seed,14,,False
gfac_0348d4171993dffd,d0d23509-e0fe-4707-9e2c-206b523eb791,india_post_pincode_bridge,A,627001.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_3f7e6407e693371d,d0f3824e-0da4-431c-88d1-cdffb4d9e383,fdr_cleaned_facility,C,d0f3824e-0da4-431c-88d1-cdffb4d9e383,http://www.satyamlab.com/,self_seed,1.0,claim_seed,6,,False
gfac_3f7e6407e693371d,d0f3824e-0da4-431c-88d1-cdffb4d9e383,india_post_pincode_bridge,A,160047.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_dcb1e8aca0cff441,d0f7b765-ff2c-4120-a1f2-98235732c273,fdr_cleaned_facility,C,d0f7b765-ff2c-4120-a1f2-98235732c273,https://www.replaceroots.com/listing/dev-multispeciality-dental-care-2/,self_seed,1.0,claim_seed,6,,False
gfac_dcb1e8aca0cff441,d0f7b765-ff2c-4120-a1f2-98235732c273,india_post_pincode_bridge,A,380050.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_d40f9f05f3ef2223,d110479d-7334-4c4f-92e8-308ca9d05048,fdr_cleaned_facility,C,d110479d-7334-4c4f-92e8-308ca9d05048,https://www.justdial.com/Nagda/Eye-Clinics/nct-10196481,self_seed,1.0,claim_seed,22,,False
gfac_d40f9f05f3ef2223,d110479d-7334-4c4f-92e8-308ca9d05048,india_post_pincode_bridge,A,456010.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_54735a5d6e9b1fdf,d1217145-ef45-458f-b134-f05283b0375f,fdr_cleaned_facility,C,d1217145-ef45-458f-b134-f05283b0375f,https://mumbaimirror.indiatimes.com/mumbai/mega-bucks-bmc-cannot-find-40l-for-chembur-dispensary/articleshow/125793404.html,self_seed,1.0,claim_seed,28,,False
gfac_54735a5d6e9b1fdf,d1217145-ef45-458f-b134-f05283b0375f,india_post_pincode_bridge,A,400067.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_3ff759289d3dcf05,d1320f7d-7bec-4868-bdc6-5b74b707782a,fdr_cleaned_facility,C,d1320f7d-7bec-4868-bdc6-5b74b707782a,https://www.lybrate.com/ranchi/clinic/r-k-pharma-chutia,self_seed,1.0,claim_seed,2,,False
gfac_3ff759289d3dcf05,d1320f7d-7bec-4868-bdc6-5b74b707782a,india_post_pincode_bridge,A,834002.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_b814f308f92dd7a5,d1389621-2708-47b5-8a58-81a233023525,fdr_cleaned_facility,C,d1389621-2708-47b5-8a58-81a233023525,https://www.practo.com/jaipur/clinic/wellbeing-physio-clinic-barkat-nagar-1,self_seed,1.0,claim_seed,2,,False
gfac_b814f308f92dd7a5,d1389621-2708-47b5-8a58-81a233023525,india_post_pincode_bridge,A,302001.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_2d4a40a4ae5e314a,d1776b44-3f53-4c74-a287-f444d1163f20,fdr_cleaned_facility,C,d1776b44-3f53-4c74-a287-f444d1163f20,https://sanjaykalradentalclinic.com/contact/,self_seed,1.0,claim_seed,7,,False
gfac_2d4a40a4ae5e314a,d1776b44-3f53-4c74-a287-f444d1163f20,india_post_pincode_bridge,A,134113.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_f1d8b6fc7ed873ca,d1a1e95f-2a79-4921-974e-3e1058cd8cb4,fdr_cleaned_facility,C,d1a1e95f-2a79-4921-974e-3e1058cd8cb4,https://www.policybazaar.com/network-hospitals/aditya-birla-hospitals-punjab-ludhiana/,self_seed,1.0,claim_seed,14,,False
gfac_f1d8b6fc7ed873ca,d1a1e95f-2a79-4921-974e-3e1058cd8cb4,india_post_pincode_bridge,A,141012.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_301639e352dda2cc,d1a93395-a4b3-4cf1-8b7d-8266418205b9,fdr_cleaned_facility,C,d1a93395-a4b3-4cf1-8b7d-8266418205b9,https://www.justdial.com/Kozhikode/Viveka-Hospital-Opposite-Axis-Bank-Ymca-Road/0495PX495-X495-120419123713-S9E9DC_BZDET,self_seed,1.0,claim_seed,5,,False
gfac_301639e352dda2cc,d1a93395-a4b3-4cf1-8b7d-8266418205b9,india_post_pincode_bridge,A,673001.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_f65a88d688a33364,d210b7e9-e46c-4443-9d03-70ab641d9fa8,fdr_cleaned_facility,C,d210b7e9-e46c-4443-9d03-70ab641d9fa8,https://curewelldiagnostic.co.in/about-us.php,self_seed,1.0,claim_seed,4,,False
gfac_f65a88d688a33364,d210b7e9-e46c-4443-9d03-70ab641d9fa8,india_post_pincode_bridge,A,700034.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_1afbce233290c8e0,d22ba3f1-9cb5-4e8e-a9fc-f8c140a7d1e7,fdr_cleaned_facility,C,d22ba3f1-9cb5-4e8e-a9fc-f8c140a7d1e7,https://drvijayenthospital.com/microtia-surgery/,self_seed,1.0,claim_seed,18,,False
gfac_1afbce233290c8e0,d22ba3f1-9cb5-4e8e-a9fc-f8c140a7d1e7,india_post_pincode_bridge,A,305004.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_85bba9eacc641985,d232fc53-e4d0-4cea-bd7f-6e3c263ecc0a,fdr_cleaned_facility,C,d232fc53-e4d0-4cea-bd7f-6e3c263ecc0a,https://qualitycarelabs.com/Services.aspx,self_seed,1.0,claim_seed,5,,False
gfac_85bba9eacc641985,d232fc53-e4d0-4cea-bd7f-6e3c263ecc0a,india_post_pincode_bridge,A,533003.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.82,admin_context_only,1,PIN code maps to multiple districts or states in India Post.,False
gfac_ce84d91e05ca815d,d26cdb42-6f45-44fc-9206-c6b8d4d8c249,fdr_cleaned_facility,C,d26cdb42-6f45-44fc-9206-c6b8d4d8c249,https://www.justdial.com/Bhagalpur/Hospitals/nct-10253670,self_seed,1.0,claim_seed,15,,False
gfac_ce84d91e05ca815d,d26cdb42-6f45-44fc-9206-c6b8d4d8c249,india_post_pincode_bridge,A,800007.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_d9515bbb8ffe6ba1,d2833710-0cdf-4208-b273-6149a2cf64ec,fdr_cleaned_facility,C,d2833710-0cdf-4208-b273-6149a2cf64ec,https://shriramhospitalsikar.com/contact/,self_seed,1.0,claim_seed,8,,False
gfac_d9515bbb8ffe6ba1,d2833710-0cdf-4208-b273-6149a2cf64ec,india_post_pincode_bridge,A,332001.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_502d9824eae5c90d,d298ce0d-66e0-449d-8d79-8e49f25e40b4,fdr_cleaned_facility,C,d298ce0d-66e0-449d-8d79-8e49f25e40b4,https://www.justdial.com/Sunam/Charitable-Eye-Hospitals/nct-11604375,self_seed,1.0,claim_seed,47,,False
gfac_502d9824eae5c90d,d298ce0d-66e0-449d-8d79-8e49f25e40b4,india_post_pincode_bridge,A,141401.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_8472b33e557ea9cd,d2e825bc-d0c0-4038-833d-512a7eb9724c,fdr_cleaned_facility,C,d2e825bc-d0c0-4038-833d-512a7eb9724c,https://drprisly.com/contact-us/,self_seed,1.0,claim_seed,3,source_or_geography_conflict,False
gfac_8472b33e557ea9cd,d2e825bc-d0c0-4038-833d-512a7eb9724c,india_post_pincode_bridge,A,686016.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_5dc4cbc85698e30f,d3c27f59-4821-47e4-88c0-d9f783d0508e,fdr_cleaned_facility,C,d3c27f59-4821-47e4-88c0-d9f783d0508e,https://sunriseoncocare.com/borivali-cancer-care-center.php,self_seed,1.0,claim_seed,6,,False
gfac_5dc4cbc85698e30f,d3c27f59-4821-47e4-88c0-d9f783d0508e,india_post_pincode_bridge,A,400092.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_035c434789b3f68f,d3cc37ff-220b-48c9-b585-1007512634cb,fdr_cleaned_facility,C,d3cc37ff-220b-48c9-b585-1007512634cb,https://phialigner.com/dentist-directory/dental-checkup-in-daltonganj-jharkhand,self_seed,1.0,claim_seed,4,,False
gfac_035c434789b3f68f,d3cc37ff-220b-48c9-b585-1007512634cb,india_post_pincode_bridge,A,834005.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_d50e57890dbd375d,d4044289-18f2-4aa5-9f44-e0bee34d6606,fdr_cleaned_facility,C,d4044289-18f2-4aa5-9f44-e0bee34d6606,https://drabhijitgotkhinde.com/,self_seed,1.0,claim_seed,7,,False
gfac_d50e57890dbd375d,d4044289-18f2-4aa5-9f44-e0bee34d6606,india_post_pincode_bridge,A,411040.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_b903ead4c80d96d2,d40967c4-3ae4-4d3e-a3c3-e93f820adc57,fdr_cleaned_facility,C,d40967c4-3ae4-4d3e-a3c3-e93f820adc57,https://www.instagram.com/p/DIfqzBjz052/,self_seed,1.0,claim_seed,11,,False
gfac_b903ead4c80d96d2,d40967c4-3ae4-4d3e-a3c3-e93f820adc57,india_post_pincode_bridge,A,831018.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.0,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_9c38d4bf111d79e9,d409fa02-cd88-4841-a3d2-c06261ced5ab,fdr_cleaned_facility,C,d409fa02-cd88-4841-a3d2-c06261ced5ab,https://www.snapchat.com/place/care-rehabilitation-centre-praygraj/90631472-c77d-11ee-8c21-c748bdd34573,self_seed,1.0,claim_seed,6,,False
gfac_9c38d4bf111d79e9,d409fa02-cd88-4841-a3d2-c06261ced5ab,india_post_pincode_bridge,A,211002.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_f0a25d5b6748d40b,d4276bde-ad2f-4bc2-8fae-9c4b94c51623,fdr_cleaned_facility,C,d4276bde-ad2f-4bc2-8fae-9c4b94c51623,https://ayushmancardhospitals.com/hicare-multispeciality-hospital-ludhiana-punjab/,self_seed,1.0,claim_seed,12,,False
gfac_f0a25d5b6748d40b,d4276bde-ad2f-4bc2-8fae-9c4b94c51623,india_post_pincode_bridge,A,144040.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_16e332af88b8fc0b,d42e3209-851e-4fb0-9ebf-9a2c9e21a866,fdr_cleaned_facility,C,d42e3209-851e-4fb0-9ebf-9a2c9e21a866,http://www.onefivenine.com/india/Listing/Town/hospitals/Kathua/Hiranagar,self_seed,1.0,claim_seed,6,,False
gfac_16e332af88b8fc0b,d42e3209-851e-4fb0-9ebf-9a2c9e21a866,india_post_pincode_bridge,A,184144.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_b6d5ef2335a3a326,d4610cf1-c424-407d-a900-6a1ca4cdfdf2,fdr_cleaned_facility,C,d4610cf1-c424-407d-a900-6a1ca4cdfdf2,https://tracxn.com/d/companies/the-eye-clinic-dehradun/__K8w0vYEStmRoybZo6kUcW31XmwiBJmahnBx41njUfEs,self_seed,1.0,claim_seed,14,,False
gfac_b6d5ef2335a3a326,d4610cf1-c424-407d-a900-6a1ca4cdfdf2,india_post_pincode_bridge,A,248001.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_1eba0072218a8955,d491fd29-0036-4856-bf9c-227d4481d9fe,fdr_cleaned_facility,C,d491fd29-0036-4856-bf9c-227d4481d9fe,https://www.tradeindia.com/aural-hearing-care-24843117/,self_seed,1.0,claim_seed,3,,False
gfac_1eba0072218a8955,d491fd29-0036-4856-bf9c-227d4481d9fe,india_post_pincode_bridge,A,440010.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_d40da2ebbdd1254d,d497e20e-0093-4a69-8aab-24b0669af1ff,fdr_cleaned_facility,C,d497e20e-0093-4a69-8aab-24b0669af1ff,https://www.justdial.com/Jammu/Riiver-Diagnostic-Laboratory-New-Secretariat/9999PX191-X191-230305191630-U8B4_BZDET,self_seed,1.0,claim_seed,9,,False
gfac_d40da2ebbdd1254d,d497e20e-0093-4a69-8aab-24b0669af1ff,india_post_pincode_bridge,A,180001.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_b8042ee848403e3f,d4a966a9-4f24-4f69-8a97-6be7394bced2,fdr_cleaned_facility,C,d4a966a9-4f24-4f69-8a97-6be7394bced2,https://www.practo.com/lucknow/clinic/fast-track-orthocare-kalyanpur-east,self_seed,1.0,claim_seed,37,,False
gfac_b8042ee848403e3f,d4a966a9-4f24-4f69-8a97-6be7394bced2,india_post_pincode_bridge,A,226016.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_47399b6821e8a0b4,d4c519ca-dd59-46bc-b201-bd8b48d9d731,fdr_cleaned_facility,C,d4c519ca-dd59-46bc-b201-bd8b48d9d731,https://www.mappls.com/mnaqks,self_seed,1.0,claim_seed,4,,False
gfac_47399b6821e8a0b4,d4c519ca-dd59-46bc-b201-bd8b48d9d731,india_post_pincode_bridge,A,244001.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_fc633e7ac52e0c7a,d4dfcd03-0494-4d75-a459-351133dffd55,fdr_cleaned_facility,C,d4dfcd03-0494-4d75-a459-351133dffd55,https://chotu.com/local/dental-clinics-in-sikar-rajasthan-india/ct-18419266/,self_seed,1.0,claim_seed,4,,False
gfac_fc633e7ac52e0c7a,d4dfcd03-0494-4d75-a459-351133dffd55,india_post_pincode_bridge,A,332713.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_f11424341299f78a,d512ecd4-30c5-47e8-b91f-56d69fb71ead,fdr_cleaned_facility,C,d512ecd4-30c5-47e8-b91f-56d69fb71ead,https://www.shroffeyecentre.com/cataract-surgery/,self_seed,1.0,claim_seed,6,,False
gfac_f11424341299f78a,d512ecd4-30c5-47e8-b91f-56d69fb71ead,india_post_pincode_bridge,A,201010.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_8f20f928fd21b7d9,d58cea19-3648-4d86-bdee-385037d433a6,fdr_cleaned_facility,C,d58cea19-3648-4d86-bdee-385037d433a6,http://manishankareyehospital.com/,self_seed,1.0,claim_seed,6,,False
gfac_8f20f928fd21b7d9,d58cea19-3648-4d86-bdee-385037d433a6,india_post_pincode_bridge,A,422002.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_122e693fda3594e2,d58e9081-d56d-4d67-be96-e1a7d47bc3ae,fdr_cleaned_facility,C,d58e9081-d56d-4d67-be96-e1a7d47bc3ae,https://www.justdial.com/Surat/Himaya-Multispeciality-Hospital-Opposite-Gokuldham-Residency-Near-Abc-Circle-Mota-Varachha/0261PX261-X261-230204085941-M6F9_BZDET,self_seed,1.0,claim_seed,5,,False
gfac_122e693fda3594e2,d58e9081-d56d-4d67-be96-e1a7d47bc3ae,india_post_pincode_bridge,A,394101.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_913f781b144ef293,d594114a-b766-4d1c-8689-899f8b4ac0b9,fdr_cleaned_facility,C,d594114a-b766-4d1c-8689-899f8b4ac0b9,https://www.facebook.com/PristineUltrasound/,self_seed,1.0,claim_seed,4,,False
gfac_913f781b144ef293,d594114a-b766-4d1c-8689-899f8b4ac0b9,india_post_pincode_bridge,A,416001.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_ea402527aa9bacea,d5cfcf28-603a-41ed-aad1-941d898ec74a,fdr_cleaned_facility,C,d5cfcf28-603a-41ed-aad1-941d898ec74a,https://www.drlogy.com/rajkot/clinic/swastik-multispeciality-physiotherapy-rehabilitation-center,self_seed,1.0,claim_seed,4,,False
