active_uncertainty_rank,active_uncertainty_score,active_learning_action,active_learning_reasons,state_ut,district_name,planning_category,observed_facility_rows,health_need_score,care_gap_score,trust_gap_score,district_medical_desert_priority_score,district_data_quality_score,district_uncertainty_level,aggregate_ci_width,sample_size_uncertainty_score,needs_human_review_rate,needs_human_review_rate_ci_low,needs_human_review_rate_ci_high,critical_supply_gap_rate,critical_supply_gap_rate_ci_low,critical_supply_gap_rate_ci_high,trustworthy_supply_rate,trustworthy_supply_rate_ci_low,trustworthy_supply_rate_ci_high,capacity_observed_rate,capacity_observed_rate_ci_low,capacity_observed_rate_ci_high,doctor_observed_rate,doctor_observed_rate_ci_low,doctor_observed_rate_ci_high,sample_facility_names,sample_claim_evidence,sample_source_urls
184,0.6253,uncertainty_band_reduction,"[""higher_uncertainty_level"", ""wide_rate_confidence_intervals"", ""small_observed_facility_sample"", ""high_critical_supply_gap_rate""]",Sikkim,East District ,referral_or_capacity_candidate,2,0.5613196411709159,0.4954666933322629,0.45,0.6262950137246581,0.776,higher,0.6883,0.9,1.0,0.34237195288961925,1.0,1.0,0.34237195288961925,1.0,1.0,0.34237195288961925,1.0,0.0,0.0,0.6576280471103807,0.5,0.09452865480086614,0.9054713451991339,Care Diagnostics; Olive Dental Clinic,"Care Diagnostics is a Medical Center located in Gangtok, Sikkim, India. | [""familyMedicine""] | [""Offers digital high-frequency X-ray imaging"",""Provides ultrasound imaging"",""Provides fluoroscopy imaging"",""Performs electrocardiography (ECG)"",""Performs pulmonary function tests (PFT)"",""Offers health check-up packages"",""Pathology, Biochemistry and Microbiology testing and reporting""] | [""Erba EM 200 hematology analyzer"",""New high-frequency digital X-ray system"",""Ultrasound equipment"",""Digital fluoroscopy capability""] | [""Established in 1993"",""Sikkim's first diagnostic center"",""Pathology, Biochemistry and Microbiology tests directed by Dr. Renu Verma (PhD Biochemistry) and Dr. Yogesh Verma (MD Pathology, AIIMS)"",""Radiology services led by Dr. Keshav Giri, MD Radiodiagnosis (AIIMS, New Delhi) first and senior radiologist of Sikkim"",""Outpatient services with appointments for general consultation","[""https://www.facebook.com/241590056314700"",""https://caregangtok.in/"",null]; [""https://rentechdigital.com/smartscraper/business-report-details/india/list-of-dental-clinics-in-sikkim"",""https://doctorcintury.com/"",""https://chotu.com/local/dental-clinics-in-east-sikkim-sikkim-india/ct-18417595/"",""https://telefon-kitab.cybo.com/IN/gangtok/stomatoloji/"",""https://www.justdial.com/Gangtok/Olive-dental-clinic-Sikkim-Government-College-Tadong/9999P3592-3592-191017122114-F2S8_BZDET"",null,null]"
185,0.625,uncertainty_band_reduction,"[""high_trust_gap"", ""higher_uncertainty_level"", ""wide_rate_confidence_intervals"", ""high_critical_supply_gap_rate""]",Haryana,Yamunanagar ,supply_record_quality_problem,12,0.5013574126534467,0.5491271437610152,0.8749999999999999,0.42861511174700756,0.66,higher,0.3601,0.4,1.0,0.7574992425007574,1.0,0.6666666666666666,0.3906175873976139,0.8618821601026385,0.0,0.0,0.2425007574992425,0.16666666666666666,0.04696414761482223,0.44803635738467273,0.25,0.08894003962896138,0.53231033912066,"Eye-Q Super Speciality Eye Hospital; Modern Diagnostic & Research Centre - Plot No-363-364/4 New Railway Road, Gurgaon; Swami Vivekanand Multispeciality Hospital; Aggarwal Hospital; Bansal Dental Care; Sharma Hospital; Ankur Hospital; Satyam Super Speciality Hospital","Certificate Status: Approved | [""ophthalmology"",""internalMedicine"",""internalMedicine"",""ophthalmology"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""ophthalmology"",""cataractAndAnteriorSegmentSurgery"",""refractiveSurgeryOphthalmology"",""retinaAndVitreoretinalOphthalmology"",""glaucomaOphthalmology"",""oculoplasticsAndReconstructiveOrbitalSurgery"",""pediatricsAndStrabismusOphthalmology"",""internalMedicine"",""ophthalmology"",""cataractAndAnteriorSegmentSurgery"",""retinaAndVitreoretinalOphthalmology"",""refractiveSurgeryOphthalmology"",""glaucomaOphthalmology"",""oculoplasticsAndReconstructiveOrbitalSurgery"",""internalMedicine"",""ophthalmology"",""cataractAndAnteriorSegmentSurgery"",""retinaAndVitreoretinalOphthalmology"",""glaucomaOphthalmology"",""refractiveSurgeryOphthalmology"",""pediatricsAndStrabismusOphthalmology"",""oculoplasticsAndReconstructiveOrbitalSurgery"",""internalMedicine"",""opht","[""https://rohtak.gov.in/public-utility/eye-q-super-speciality-eye-hospital/"",""https://hrylabour.gov.in/shops/front/searchResultShops?keyword=A&per_page=246050"",""https://rohtak.gov.in/public-utility-category/hospitals/"",""https://www.eyeqindia.com/hospital/yamunanagar/"",""https://www.eyeqindia.com/hospital/jindal-chowk-hisar/"",""https://www.eyeqindia.com/hospital/sonipat-model-town/"",""https://www.whatclinic.com/laser-eye/india/rewari/eyeq-super-specialty-eye-hospitals-rewari"",""https://www.eyeqindia.com/hospital/bhiwani-dadri-road/"",""https://www.eyeqindia.com/hospital/barwala-road-hisar/"",""https://www.eyeqindia.com/hospital/fatehabad-model-town/"",""https://www.whatclinic.com/eye-clinics/india/gurgaon/eye-q-super-speciality-eye-hospitalnew-railway-road-gurgaon"",""https://www.practo.com/gurgaon/clinic/dr-tooth-dental-studio-golf-course-road/dentist-ps-8"",""https://www.justdial.com/Hissar/Dr-Kapil-"
186,0.6243,semantic_gap_enrichment,"[""high_health_need"", ""wide_rate_confidence_intervals"", ""small_observed_facility_sample"", ""high_critical_supply_gap_rate""]",Jharkhand,Godda ,mixed_or_monitor,4,0.6240557129367328,0.5844249740990087,0.625,0.6033082781862042,0.759,medium,0.6302,0.8,1.0,0.5100999795960008,1.0,0.75,0.3006360524426366,0.9544139373553637,0.5,0.15003570882017148,0.8499642911798285,0.25,0.045586062644636216,0.6993639475573634,0.25,0.045586062644636216,0.6993639475573634,"Sadar Hospital; Ok Dental Clinic; Muskan Polyclinic; Shakuntala Manpatrika Seva Sadan Hospital, Godda","government hospital providing general and emergency care | [""internalMedicine"",""emergencyMedicine"",""internalMedicine"",""internalMedicine"",""emergencyMedicine"",""neurosurgery"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""ophthalmology"",""ophthalmology"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""hematology"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""generalSurgery"",""gynecologyAndObstetrics"",""pulmonology"",""neurosurgery"",""nephrology"",""criticalCareMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""medicalOncology"",""surgicalOncology"",""radiology"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""gynecologyAndObstetrics"",""internalMedicine"",""internalMedicine"",""gynec","[""https://en.wikipedia.org/wiki/Jamshedpur"",""https://www.telegraphindia.com/jharkhand/jamshedpur-docs-prescribe-vote-pill-rubber-stamps-on-medicine-list-remind-patients-of-democratic-duty/cid/296867"",""https://www.telegraphindia.com/bihar/strongman-whisks-away-doc/cid/1541271"",""https://en.wikipedia.org/wiki/Sakchi"",""https://ayushmancardhospitals.com/chc-pathargama-godda-jharkhand/"",""https://www.justdial.com/Gaya/Public-Hospitals-in-Sherghati-Cherki-Gaya-Road/nct-10393816"",""https://www.onefivenine.com/india/Listing/Locality/hospitals/Godda/Godda/Basmati-Nagar"",""https://www.justdial.com/Nalanda/Hospitals-in-Ekangersarai/nct-10253670"",""https://www.justdial.com/Nalanda/Maternity-Hospitals-in-Islampur/nct-10314263"",""https://www.justdial.com/Gopalganj/Hospitals-in-Jagarnath/nct-10253670/page-3"",""https://www.justdial.com/Khagaria/Sadar-Hospital-Ward-Number-14-Khagaria-Bazar/9999P6244-6244-171003"
187,0.6241,uncertainty_band_reduction,"[""higher_uncertainty_level"", ""wide_rate_confidence_intervals"", ""small_observed_facility_sample"", ""high_critical_supply_gap_rate""]",Tamil Nadu,Ramanathapuram ,mixed_or_monitor,2,0.36496694995278567,0.48747271316229124,0.575,0.49866576443287347,0.753,higher,0.7496,0.9,1.0,0.34237195288961925,1.0,0.5,0.09452865480086614,0.9054713451991339,0.5,0.09452865480086614,0.9054713451991339,0.5,0.09452865480086614,0.9054713451991339,0.0,0.0,0.6576280471103807,Guru Hospital; Aasi Multi Speciality Hospital,"Guru Hospital, Madurai, offers infertility treatment and IVF services and has hosted IVF-related events, including an IVF Babies Reunion. | [""internalMedicine"",""reproductiveEndocrinologyAndInfertility"",""gynecologyAndObstetrics"",""maternalFetalMedicineOrPerinatology"",""gynaecologicSurgery"",""obstetricsAndMaternityCare"",""neonatologyPerinatalMedicine"",""internalMedicine"",""internalMedicine"",""surgicalOncology"",""radiationOncology"",""medicalOncology"",""pediatricHematologyOncology"",""diagnosticRadiology"",""pathology"",""microbiology"",""endoscopyServices"",""transfusionMedicineOrBloodBank"",""prosthesis"",""generalSurgery"",""chemotherapy"",""immunotherapy"",""hormonalTherapy"",""targetedTherapies"",""palliativeCare"",""reconstructiveSurgery"",""internalMedicine"",""internalMedicine"",""gynecologyAndObstetrics"",""reproductiveEndocrinologyAndInfertility"",""internalMedicine"",""medicalOncology"",""surgicalOncology"",""burnAndTraumaPlasticSu","[""http://www.onefivenine.com/india/Listing/Town/hospitals/Ramanathapuram/Ramanathapuram"",""https://infertility-center-madurai.com/"",""https://www.policyx.com/health-insurance/network-hospitals/niva-bupa-madurai-tamil-nadu/"",""https://cancer-treatment-madurai.com/"",""http://www.infertility-center-madurai.com/"",""https://www.whatclinic.com/fertility/india/madurai/guru-hospital"",""https://www.mappls.com/vmyoqk"",""https://www.joonsquare.com/hospitals/blue-modern-hospital-madurai"",""https://www.justdial.com/ta/Dharmapuri/Maternity-Hospitals/nct-10314263"",""http://www.cancer-treatment-madurai.com/"",""https://www.medindia.net/directories/hospitals/guru-hospital-coimbatore-tamil-nadu-12116.htm"",""https://www.sulekha.com/government-hospitals/shenoy-nagar-madurai"",""https://in.linkedin.com/company/guru-hospital"",""https://www.starofservice.in/dir/tamil-nadu/madurai/madurai/dental-work"",""https://www.sulekha.com"
188,0.6222,rate_ci_reduction,"[""high_trust_gap"", ""wide_rate_confidence_intervals"", ""small_observed_facility_sample""]",Rajasthan,Bharatpur ,supply_record_quality_problem,3,0.3722851746931066,0.5641698015467957,0.7999999999999999,0.4651635012023412,0.726,medium,0.6631,0.85,1.0,0.43849391955098227,1.0,0.3333333333333333,0.0614903152761605,0.7923450448735121,0.0,0.0,0.5615060804490177,0.6666666666666666,0.2076549551264879,0.9385096847238394,0.6666666666666666,0.2076549551264879,0.9385096847238394,"ESI Hospitals; Jindal Super Speciality Hospital; Dr Kusum Sharma Multi Speciality Hospital, Gopalgarh, Bharatpur","Network of 4 ESI Hospitals in Haryana as part of Employees State Insurance (ESI) scheme; includes 86 ESI Dispensaries, 3 Ayurvedic Units and 1 Mobile Dispensary. | [""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""gynecologyAndObstetrics"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""pediatrics"",""internalMedicine"",""generalSurgery"",""pediatrics"",""gynecologyAndObstetrics"",""psychiatry"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""pediatrics"",""gynecologyAndObstetrics"",""orthopedicSurgery"",""cardiology"",""emergencyMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""ophthalmology"",""otolaryngology"",""gynecologyAndObstetrics"",""dermatology"",""cardiology"",""internalMedicine"",""internalMed","[""https://hryesi.gov.in/hospitals-dispenseries/"",""http://wikimapia.org/39076104/Lakshman-Hospital"",""https://www.onefivenine.com/india/villages/Kota/Kota/Thermal-Colony-Kota"",""https://www.justdial.com/Delhi/Dr-Aparna-K-Near-ESI-Hospital-Gurgaon-Sector-9a/011PXX11-XX11-140228140719-C1Q5_BZDET/overview"",""http://wikimapia.org/31728499/Vardaan-Hospital"",""https://www.justdial.com/Gurgaon/Esic-Hospital-Imt-Near-Sector-Imt-Manesar/011PXX11-XX11-111109144309-E6C5_BZDET"",""http://www.onefivenine.com/india/Places/District/Bhiwani/Hospital"",""http://www.onefivenine.com/india/Places/District/Jodhpur/Hospital"",""https://gngindia.com/architect/esi-hospital-school-faridabad/"",""https://www.practo.com/faridabad/hospital/apurva-hospital-new-industrial-town"",""https://www.clinicspots.com/blog/government-mental-hospital-in-jaipur"",""https://www.mappls.com/753ta1"",""https://www.justdial.com/Kota-Rajasthan/Public-Ho"
189,0.6212,uncertainty_band_reduction,"[""high_trust_gap"", ""higher_uncertainty_level"", ""wide_rate_confidence_intervals"", ""high_critical_supply_gap_rate""]",Haryana,Jind ,supply_record_quality_problem,8,0.3509796978281398,0.4904578621455579,0.8999999999999999,0.3645234432644042,0.687,higher,0.4449,0.6,1.0,0.6755843804891231,1.0,0.5,0.21521252682444186,0.7847874731755582,0.0,0.0,0.3244156195108769,0.125,0.02241690886329617,0.4708948057698615,0.375,0.13684175946152105,0.6942621454161981,"Malik Hospital; Balaji Hospital; Swastik Dental Clinic; Gangaputra Hospital & Research Center; Goel Orthopaedic Centre – JIND, HARYANA; Delhi Hospital and Maternity Home; Deep Eye Care Jind Haryana India; Lakhina Clinic","Malik Eh Hospital is listed as a homeopathic hospital in Model Town, Panipat. | [""internalMedicine"",""internalMedicine"",""allergyAndImmunology"",""colorectalSurgery"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""gynecologyAndObstetrics"",""psychiatry"",""plasticSurgery"",""radiology"",""emergencyMedicine"",""burnAndTraumaPlasticSurgery"",""internalMedicine"",""internalMedicine"",""reproductiveEndocrinologyAndInfertility"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""orthopedicSurgery"",""internalMedicine"",""gastroenterology"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""emergencyMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine""] | [""Has performed over 7,700 cleft surgeries as a Smile Train partner"",""Provides 24-hour emergency care for plastic and","[""https://hryesi.gov.in/location-of-empanelled-hospitals/"",""https://www.medicineindia.org/hospitals-in-state/haryana"",""https://abhikhojo.com/listing/dhanda-clininc_f2e057ea-f33a-4e65-b18e-524cae8b9911"",""https://www.justdial.com/Panipat/Malik-Eh-Hospital-Opposite-Latif-Garden-Model-Town/9999PX180-X180-230311081944-T2A5_BZDET"",""https://www.facebook.com/shriramhospital.panipat/"",""http://malikhospital.com/"",""https://www.facebook.com/890114991027375"",""https://www.proptiger.com/faridabad/sector-64-76691/hospitals"",""https://www.instagram.com/p/DQ9fUDYEi5T/"",""https://www.facebook.com/287181718386913"",""https://www.policyx.com/health-insurance/network-hospitals/star-health-hansi-haryana/"",""https://www.mappls.com/8vop9t"",""http://www.onefivenine.com/india/Listing/Town/hospitals/Hisar/Hansi_1ai"",""https://www.justdial.com/Panipat/Private-Hospitals-in-Samalkha/nct-10390288"",""https://www.facebook.com/10"
190,0.621,uncertainty_band_reduction,"[""high_trust_gap"", ""higher_uncertainty_level"", ""wide_rate_confidence_intervals""]",Haryana,Palwal ,supply_record_quality_problem,12,0.5316926345609065,0.565811515810118,0.8083333333333333,0.4483330059868565,0.664,higher,0.3689,0.4,1.0,0.7574992425007574,1.0,0.4166666666666667,0.19325746190524656,0.6804926643446272,0.0,0.0,0.2425007574992425,0.3333333333333333,0.13811783989736134,0.609382412602386,0.16666666666666666,0.04696414761482223,0.44803635738467273,Civil Hospital; Sachin Hospital; Apex Hospital; Goyal Nursing Home; Prabha Eye Hospital Palwal; Jindal Hospital & Cancer Centre; Tula Hospital; Daya Hospital,"The civil Hospital in Palwal is headed by Medical Superintendent/Senior Medical Officer. | [""internalMedicine"",""maternalFetalMedicineOrPerinatology"",""familyPlanningAndComplexContraception"",""infectiousDiseases"",""psychiatry"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""orthopedicSurgery"",""generalSurgery"",""orthopedicSpineSurgery"",""jointReconstructionSurgery"",""criticalCareMedicine"",""internalMedicine"",""internalMedicine"",""reproductiveEndocrinologyAndInfertility"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""dentistry"",""orthodontics"",""endodontics"",""dentistry"",""endodontics"",""oralAndMaxillofacialSurgery"",""cosmeticDentistry"",""pediatricDentistry"",""oralMedicine"",""internalMedicine"",""internalMedicine"",""gynecologyAndObstetrics"",","[""https://palwal.gov.in/health/about-us/"",""https://rewari.gov.in/hospitals/"",""https://palwal.gov.in/public-utility/civil-hospital/"",""https://rohtak.gov.in/public-utility-category/hospitals/"",""https://www.proptiger.com/guide/post/violet-metro-line-extended-ballabhgarh-realty-awaits-improved-connectivity"",""https://www.justdial.com/Ambala/Hospitals-in-Naraingarh/nct-10253670"",""http://www.onefivenine.com/india/Listing/Town/hospitals/Gwalior/Dabra"",""http://www.onefivenine.com/india/villages/Fatehabad/Bhattu-Kalan/Gadli"",""https://www.onefivenine.com/india/Places/Taluk/Gadag/Gadag/Hospital"",""https://www.justdial.com/Sonepat/The-Joint-Hospital-Near-By-Civil-Hospital-Delhi-Road/9999PX130-X130-190705121613-K6I8_BZDET"",""http://www.onefivenine.com/india/villages/Karnal/Assandh/Ballah"",""https://www.vinsfertility.com/s/madhya-pradesh/guna/doctor/dr-bhola"",""http://www.onefivenine.com/india/villages/Kol"
191,0.6207,uncertainty_band_reduction,"[""high_trust_gap"", ""higher_uncertainty_level"", ""wide_rate_confidence_intervals"", ""high_critical_supply_gap_rate""]",Rajasthan,Jhunjhunun ,mixed_or_monitor,7,0.3460221907459868,0.4955753628050296,0.8714285714285714,0.37228284503752296,0.691,higher,0.4485,0.65,1.0,0.6456611570247934,1.0,0.8571428571428571,0.48686549668097007,0.9743210440510253,0.0,0.0,0.35433884297520657,0.2857142857142857,0.0822171657090155,0.6410709098517873,0.14285714285714285,0.02567895594897479,0.51313450331903,"Getwell Eye Hospital; Government Ayurvedic Hospital, Kojra; Indu Hospital; Dhukia Hospital; Ravindra Hospital; Jaipur Heart Hospital, Plot No.4. Indira Nagar, Nagar Nigam Ke Peeche, Samudayik ke Saamne, Jhunjhunu; Pulse Hospital","Best Child Specialist, Pediatrician, Children Hospital | [""internalMedicine"",""internalMedicine"",""ophthalmology"",""internalMedicine"",""internalMedicine"",""ophthalmology"",""internalMedicine"",""internalMedicine"",""ophthalmology"",""internalMedicine""] | [""Offers contact lens prescription service""] | [""Wheelchair accessible in-car parking"",""Wheelchair accessible entrance and exit""] | [""Offers nursing care services"",""Listed among Top Hospitals In Alwar on Practo"",""Specializes in ophthalmology"",""Has wheelchair-accessible parking"",""Has wheelchair-accessible entrance and exit"",""Located in Bikaner, Rajasthan, India"",""Has ophthalmologist Dr. Nupur Raina on staff""]; Government Ayurvedic Hospital, Kojra, located in Kojra town, Tehsil Pindwara, District Sirohi, Rajasthan, India. | [""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedici","[""https://www.facebook.com/163820916807668"",""https://chotu.com/local/dental-clinics-in-jhujhunu-rajasthan-india/ct-18417955/"",""https://www.justdial.com/Jaipur/Getwell-Eye-Hospital-Near-Adarsh-Nagar-Janta-Colony-Saket-Colony/0141PX141-X141-240327202909-S6I8_BZDET"",""https://www.practo.com/alwar/hospital/thareja-hospital-alwar"",""https://www.justdial.com/Bikaner/Getwell-Eye-Hospital-Near-Sk-Medicose-Patel-Nagar-Sadul-Ganj-New-Shivbari-Road/9999PX151-X151-231230221411-H2D5_BZDET"",""https://www.indiainfo.net/place/shree-shyam-lal-juneja-hospital-4559105"",""https://kivihealth.com/clinic/get-well-eye-hospital-2"",null]; [""https://indiankanoon.org/doc/112415986/"",""https://www.justdial.com/Jaipur/Ek-omkaar-dental-and-optical-hospital-Mahapura/0141PX141-X141-220613231556-R8I5_BZDET/amp"",""http://www.onefivenine.com/india/villages/Jhunjhunu/Udaipurwati/Chanwara"",""http://www.onefivenine.com/india/village"
192,0.6205,semantic_gap_enrichment,"[""high_trust_gap"", ""wide_rate_confidence_intervals"", ""small_observed_facility_sample"", ""high_critical_supply_gap_rate""]",Chhattisgarh,Baloda Bazar ,mixed_or_monitor,3,0.4848914069877242,0.5594365626421687,0.6833333333333333,0.5383575521938426,0.739,medium,0.697,0.85,1.0,0.43849391955098227,1.0,0.6666666666666666,0.2076549551264879,0.9385096847238394,0.3333333333333333,0.0614903152761605,0.7923450448735121,0.3333333333333333,0.0614903152761605,0.7923450448735121,0.3333333333333333,0.0614903152761605,0.7923450448735121,Phatnani's Homoeo Clinic - Samta Colony; Niroma Dental Clinic; Late Chanda Devi Tiwari Hospital,"About Clinic: We like to think that we are an extraordinary practice that is all about you - your potential, your comfort, your health, and your individuality. You are important to us and we strive to h...read more | [""familyMedicine"",""psychiatry"",""familyMedicine"",""psychiatry"",""familyMedicine"",""familyMedicine""] | [""Provides homeopathy treatment"",""Offers homeopathy consultations with Dr. Kavya Phatnani"",""Provides clinic-based adult counselling"",""Offers counselling for suicidal behavior"",""Offers memory improvement therapy"",""Provides patient counselling"",""Provides mental health services"",""Offers marriage/marital counselling"",""Adult counselling"",""Counselling for suicidal behavior"",""Memory improvement counselling"",""Patient counselling"",""Mental health services"",""Marriage/Marital counselling"",""Psychiatry services""] | [""Examination bed"",""Basic clinic equipment visible in clinic images""] | [""Sing","[""https://www.lybrate.com/raipur/clinic/phatnani-s-homoeo-clinic-samta-colony"",""https://www.practo.com/raipur/doctor/dr-kavya-phatnani-1-psychiatrist"",""https://www.docindia.org/doctors/raipur/dr-kavya-phatnani-homeopathy"",""https://www.facebook.com/1816604501908082"",null]; [""https://www.facebook.com/kiranmaurya0191/"",""https://www.facebook.com/592500080902210"",null]; [""https://www.mappls.com/buoz25"",""http://www.cdth.in/"",""https://cdth.in/facilities"",""https://www.facebook.com/cdthbalodabazar/"",""https://www.bajajfinservhealth.in/hospitals/balod-bazer/chanda-devi-tiwari-hospital-baloda-bazar"",null,null]"
193,0.619,uncertainty_band_reduction,"[""high_trust_gap"", ""higher_uncertainty_level"", ""wide_rate_confidence_intervals"", ""high_critical_supply_gap_rate""]",Punjab,Sangrur ,mixed_or_monitor,6,0.4632908404154863,0.5032748745092193,0.6916666666666668,0.46232325679638187,0.669,higher,0.5188,0.7,0.8333333333333334,0.43649056343635395,0.9699474141282697,0.8333333333333334,0.43649056343635395,0.9699474141282697,0.3333333333333333,0.09676933255921683,0.7000116786584712,0.16666666666666666,0.03005258587173032,0.563509436563646,0.0,0.0,0.3903430336530645,"Homi Bhabha Cancer Hospital and Research Centre, Sangrur, Punjab; Sanjivani Hospital; GARG Dental CARE; Jain Family Dental Care & Implant Centre; Grewalz Health Care; Dr. Sahil's Dental Care & Implant Centre","Listed as an affiliated institution of Dr. Dipanjan Biswas; prior to his current position, he was affiliated with Homi Bhabha Cancer Hospital Sangrur. | [""medicalOncology"",""internalMedicine"",""internalMedicine"",""Head and Neck Cancer"",""Breast Cancer"",""GI Cancer"",""Gynecological Cancer"",""Urological Cancer"",""Thoracic Cancer"",""internalMedicine"",""internalMedicine"",""medicalOncology"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""medicalOncology"",""internalMedicine"",""internalMedicine"",""medicalOncology"",""internalMedicine"",""internalMedicine"",""surgicalOncology"",""medicalOncology"",""transplantSurgery"",""anesthesia"",""criticalCareMedicine"",""medicalOncology"",""internalMedicine"",""medicalOncology"",""internalMedicine"",""medicalOncology"",""internalMedicine""] | [""Treats all types of cancers using surgery, radiotherapy and medical oncology—including chemotherapy, immunotherapy, and bone marrow transplant""]","[""https://actrec.gov.in/index.php/node/1363"",""https://en.wikipedia.org/wiki/Tata_Memorial_Centre"",""https://drdipanjanbiswascancercare.com/"",""https://hbchrcv.tmc.gov.in/"",""https://www.justdial.com/Sangrur/Dr-Sukhdev-Batra-Hospital/group"",""https://www.mynextexam.com/college/punjab/sangrur/homi-bhabha-cancer-hospital-sangrur"",""https://www.facebook.com/hbchpunjab/"",""https://cficancer.org/list-of-cancer-centres-in-india/"",""https://hbchrcv.tmc.gov.in/contactus.html"",""https://www.tribuneindia.com/news/punjab/100-yr-old-sangrur-hospital-building-picture-of-neglect-184455/"",""https://in.linkedin.com/company/hbchrc-punjab"",""https://www.worldcancercare.co.in/index-info-gov-hospitals.html"",""https://www.facebook.com/453398721694513"",""https://en.wikipedia.org/wiki/Sangrur"",null]; [""https://www.docindia.org/doctors/pb/ferozepur"",""https://www.practo.com/ludhiana/clinic/pristyn-care-clinic-model-town-exte"
194,0.6189,uncertainty_band_reduction,"[""high_trust_gap"", ""higher_uncertainty_level"", ""wide_rate_confidence_intervals"", ""high_critical_supply_gap_rate""]",Uttar Pradesh,Fatehpur ,supply_record_quality_problem,7,0.3974268177525968,0.4952764790872366,0.8642857142857142,0.4056958525918195,0.651,higher,0.381,0.65,1.0,0.6456611570247934,1.0,1.0,0.6456611570247934,1.0,0.14285714285714285,0.02567895594897479,0.51313450331903,0.0,0.0,0.35433884297520657,0.0,0.0,0.35433884297520657,Ambey Hospital; JPS Children Hospital; Sai Specialised Dental Hospital; City Dental Care; Shree Ram Sanehi Memorial Hospital; Narayan Dental Clinic; Krishna Pathology,"Ambay Hospital is listed among Top Orthopedic Hospitals In Ghaziabad and Indirapuram on Practo. | [""internalMedicine"",""internalMedicine"",""internalMedicine"",""dentistry"",""oralAndMaxillofacialSurgery"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""orthopedicSurgery"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""ophthalmology"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""dentistry"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""pediatrics"",""gynecologyAndObstetrics"",""reproductiveEndocrinologyAndInfertility"",""op","[""http://wikimapia.org/42936298/Ambey-Hospital"",""https://www.practo.com/ghaziabad/clinic/surya-physiotherapy-clinic-home-visit-services-indirapuram"",""https://www.practo.com/ghaziabad/clinic/shiva-dental-clinic-indirapuram/dentist-ps-8"",""https://www.mhmindia.org/search/mhmpc/"",""https://www.medicineindia.org/hospitals-in-state/uttar-pradesh"",""https://www.practo.com/ghaziabad/clinic/smile-dental-habitat-indirapuram-1"",""https://www.practo.com/ghaziabad/doctor/drnitin-orthopedist-1"",""https://www.practo.com/ghaziabad/clinic/nihalani-clinics-indirapuram"",""https://www.practo.com/ghaziabad/hospital/columbia-asia-hospital-nehru-nagar"",""https://www.practo.com/ghaziabad/doctor/dr-vidya-sinha-gynecologist-obstetrician"",""https://www.practo.com/ghaziabad/clinic/param-jyoti-eye-centre-vasundhara"",""https://www.practo.com/ghaziabad/clinic/derma-redefined-by-dr-sampurna-ramprastha-colony"",""https://www.prac"
