pincode_extracted,pincode_primary_district,pincode_primary_state,pincode_n_offices,pincode_n_districts,pincode_n_states,pincode_centroid_latitude,pincode_centroid_longitude,pincode_state_norm,pincode_district_norm,pincode_is_ambiguous
131101,SONIPAT,HARYANA,16,1,1,29.13516145625,77.02838368125,haryana,sonipat,False
131102,SONIPAT,HARYANA,6,1,1,29.041689816666665,77.02075463333334,haryana,sonipat,False
131103,SONIPAT,HARYANA,7,1,1,28.91080952857143,77.07938095714285,haryana,sonipat,False
131301,SONIPAT,HARYANA,28,1,1,29.1255,76.70254463928572,haryana,sonipat,False
131302,SONIPAT,HARYANA,9,1,1,28.925228399999998,76.50949691111111,haryana,sonipat,False
131304,SONIPAT,HARYANA,5,1,1,29.14022222,76.96241112,haryana,sonipat,False
131305,SONIPAT,HARYANA,5,1,1,29.1912,76.64831111999999,haryana,sonipat,False
131306,SONIPAT,HARYANA,7,1,1,29.153361114285712,76.78774205714285,haryana,sonipat,False
131402,SONIPAT,HARYANA,14,1,1,28.8707004,76.91010119285714,haryana,sonipat,False
131403,SONIPAT,HARYANA,5,1,1,29.01853888,76.95159444000001,haryana,sonipat,False
131408,SONIPAT,HARYANA,6,1,1,28.967199066666666,76.8155926,haryana,sonipat,False
131409,SONIPAT,HARYANA,5,1,1,29.34988888,77.00505554,haryana,sonipat,False
132001,KARNAL,HARYANA,19,1,1,29.57766232105263,71.72459190526315,haryana,karnal,False
132022,KARNAL,HARYANA,3,1,1,29.7176111,77.0783056,haryana,karnal,False
132023,KARNAL,HARYANA,5,1,1,29.69526108,77.0043444,haryana,karnal,False
132024,KARNAL,HARYANA,13,1,1,30.68812266666667,70.28335641666666,haryana,karnal,False
132035,,,1,1,1,29.57512,76.77929,,,False
132036,KARNAL,HARYANA,10,1,1,30.07398539,35.74586011,haryana,karnal,False
132037,KARNAL,HARYANA,17,1,1,29.50487716470588,76.96837444117648,haryana,karnal,False
132039,KARNAL,HARYANA,15,1,1,95.30141481333334,98.44046852,haryana,karnal,False
132040,KARNAL,HARYANA,4,1,1,76.50178703333334,92.26174073333334,haryana,karnal,False
132041,KARNAL,HARYANA,15,1,1,29.626848080000002,73.16113142666667,haryana,karnal,False
132046,KARNAL,HARYANA,6,1,1,29.524722216666664,76.11627776666667,haryana,karnal,False
132054,KARNAL,HARYANA,7,1,1,89.98731348571428,96.73643254285714,haryana,karnal,False
132101,PANIPAT,HARYANA,10,1,1,33.95846944,36.00193333,haryana,panipat,False
132102,PANIPAT,HARYANA,4,1,1,32.3904236,41.616291675,haryana,panipat,False
132103,PANIPAT,HARYANA,9,1,1,29.40978578888889,76.86050707777778,haryana,panipat,False
132104,PANIPAT,HARYANA,18,1,1,28.917302466666666,34.31860647777778,haryana,panipat,False
132105,PANIPAT,HARYANA,9,1,1,31.51696388888889,36.96611512222222,haryana,panipat,False
132106,PANIPAT,HARYANA,3,1,1,34.20737963,45.06076852,haryana,panipat,False
132107,PANIPAT,HARYANA,13,1,1,26.518790576923077,40.91386750769231,haryana,panipat,False
132108,PANIPAT,HARYANA,5,1,1,26.109461120000002,35.6361,haryana,panipat,False
132113,PANIPAT,HARYANA,10,1,1,25.958563880000003,35.35143055,haryana,panipat,False
132114,KARNAL,HARYANA,19,1,1,27.74071343684211,37.42383186315789,haryana,karnal,False
132115,PANIPAT,HARYANA,2,1,1,29.40824995,76.6127361,haryana,panipat,False
132116,KARNAL,HARYANA,16,1,1,29.56634720625,76.120588525,haryana,karnal,False
132117,KARNAL,HARYANA,10,1,1,29.4841222,76.95357215,haryana,karnal,False
132122,PANIPAT,HARYANA,4,1,1,29.505583275,76.357208275,haryana,panipat,False
132140,PANIPAT,HARYANA,7,1,1,26.543615183333333,42.343162783333334,haryana,panipat,False
132145,PANIPAT,HARYANA,4,1,1,27.70255555,39.60006945,haryana,panipat,False
132157,KARNAL,HARYANA,9,1,1,28.44497837777778,76.93579313333333,haryana,karnal,False
133001,AMBALA,HARYANA,10,1,1,30.35823094,76.80764473,haryana,ambala,False
133004,AMBALA,HARYANA,6,1,1,30.308137116666668,76.82963196666667,haryana,ambala,False
133005,AMBALA,HARYANA,2,1,1,30.3675656,76.82751135,haryana,ambala,False
133006,AMBALA,HARYANA,2,2,2,30.3216798,76.87584465,haryana,ambala,True
133008,AMBALA,HARYANA,5,1,1,30.270038,76.77874899999999,haryana,ambala,False
133010,AMBALA,HARYANA,3,1,1,29.731171,77.02258933333333,haryana,ambala,False
133101,AMBALA,HARYANA,2,1,1,30.338975,76.84618334999999,haryana,ambala,False
133102,AMBALA,HARYANA,7,1,1,30.293765428571426,76.87116317142856,haryana,ambala,False
133103,YAMUNANAGAR,HARYANA,11,1,1,30.264211709090908,77.11559749090908,haryana,yamunanagar,False
133104,AMBALA,HARYANA,8,1,1,29.816143275,77.2474109375,haryana,ambala,False
133201,AMBALA,HARYANA,7,1,1,30.2238491,77.03705814285713,haryana,ambala,False
133202,AMBALA,HARYANA,5,2,1,30.244087,77.12299415999999,haryana,ambala,True
133203,AMBALA,HARYANA,5,1,1,30.0415368,77.23357383999999,haryana,ambala,False
133204,YAMUNANAGAR,HARYANA,10,1,1,30.378422219999997,76.82017777999998,haryana,yamunanagar,False
133205,AMBALA,HARYANA,8,1,1,30.226473725,76.96362226625,haryana,ambala,False
133206,AMBALA,HARYANA,10,2,1,30.319261109999996,77.23068611,haryana,ambala,True
133207,AMBALA,HARYANA,1,1,1,30.2674976,77.0222963,haryana,ambala,False
133301,PANCHKULA,HARYANA,1,1,1,30.7742777,76.8948333,haryana,panchkula,False
133302,PANCHKULA,HARYANA,3,1,1,30.4238027,76.60017006666666,haryana,panchkula,False
134003,AMBALA,HARYANA,10,1,1,30.373130659999998,76.70635816000001,haryana,ambala,False
134005,AMBALA,HARYANA,1,1,1,30.38425,76.7716667,haryana,ambala,False
134007,AMBALA,HARYANA,9,1,1,30.4588004125,76.6685802125,haryana,ambala,False
134008,AMBALA,HARYANA,17,1,1,29.78415614117647,76.73108847058823,haryana,ambala,False
134101,PANCHKULA,HARYANA,1,1,1,30.7827222,76.9102778,haryana,panchkula,False
134102,PANCHKULA,HARYANA,6,1,1,30.750835616666667,76.91803268333332,haryana,panchkula,False
134103,PANCHKULA,HARYANA,1,1,1,30.6343333,76.91525,haryana,panchkula,False
134104,PANCHKULA,HARYANA,1,1,1,30.7826389,76.9247222,haryana,panchkula,False
134105,PANCHKULA,HARYANA,1,1,1,30.38425,76.7716667,haryana,panchkula,False
134107,PANCHKULA,HARYANA,2,1,1,30.7238333,76.8759167,haryana,panchkula,False
134108,PANCHKULA,HARYANA,1,1,1,30.7064167,76.8727778,haryana,panchkula,False
134109,PANCHKULA,HARYANA,4,1,1,30.6723983,76.8733706,haryana,panchkula,False
134112,PANCHKULA,HARYANA,2,1,1,30.6571767,76.896253,haryana,panchkula,False
134113,PANCHKULA,HARYANA,2,1,1,30.680925000000002,76.83807915,haryana,panchkula,False
134114,PANCHKULA,HARYANA,1,1,1,30.7212222,76.8525833,haryana,panchkula,False
134116,PANCHKULA,HARYANA,1,1,1,30.565659,76.937756,haryana,panchkula,False
134117,PANCHKULA,HARYANA,1,1,1,30.6691944,76.8578611,haryana,panchkula,False
134118,PANCHKULA,HARYANA,10,2,1,29.926082859999998,76.12244521,haryana,panchkula,True
134201,AMBALA,HARYANA,8,2,1,30.426080025,76.874687025,haryana,ambala,True
134202,AMBALA,HARYANA,7,1,1,30.431552642857145,76.9825445,haryana,ambala,False
134203,AMBALA,HARYANA,16,1,1,30.5462725625,76.958074475,haryana,ambala,False
134204,PANCHKULA,HARYANA,8,2,1,30.601482575,76.96019395,haryana,panchkula,True
134205,PANCHKULA,HARYANA,5,1,1,30.4425476,76.83801914,haryana,panchkula,False
134999,,,1,1,1,30.685191,76.8402533,,,False
135001,YAMUNANAGAR,HARYANA,7,1,1,33.58945868571429,69.54847541428572,haryana,yamunanagar,False
135002,YAMUNANAGAR,HARYANA,5,1,1,29.79986188,77.07634828,haryana,yamunanagar,False
135003,YAMUNANAGAR,HARYANA,15,1,1,29.42740580666667,77.02370346,haryana,yamunanagar,False
135004,YAMUNANAGAR,HARYANA,7,1,1,30.17222637142857,77.13617211428571,haryana,yamunanagar,False
135021,YAMUNANAGAR,HARYANA,4,1,1,42.142540625,65.34072735,haryana,yamunanagar,False
135101,YAMUNANAGAR,HARYANA,8,1,1,30.264685175,77.107382275,haryana,yamunanagar,False
135102,YAMUNANAGAR,HARYANA,12,1,1,30.365374,76.86374899999998,haryana,yamunanagar,False
135103,YAMUNANAGAR,HARYANA,9,1,1,30.293612855555555,77.38982743333332,haryana,yamunanagar,False
135106,YAMUNANAGAR,HARYANA,5,1,1,30.385626460000005,77.26412112,haryana,yamunanagar,False
135133,YAMUNANAGAR,HARYANA,19,1,1,29.832210952631577,77.35047855789473,haryana,yamunanagar,False
136020,KAITHAL,HARYANA,5,1,1,29.875369,76.606611,haryana,kaithal,False
136021,KAITHAL,HARYANA,6,1,1,29.846383983333336,76.66316546666667,haryana,kaithal,False
136026,KAITHAL,HARYANA,6,1,1,29.762047,76.559555,haryana,kaithal,False
136027,KAITHAL,HARYANA,36,1,1,29.79996631666667,76.41030296388888,haryana,kaithal,False
136030,KURUKSHETRA,HARYANA,6,1,1,29.936174066666666,76.55108083333333,haryana,kurukshetra,False
136033,KAITHAL,HARYANA,8,1,1,29.799859,76.4173,haryana,kaithal,False
136034,KAITHAL,HARYANA,15,1,1,29.799859,76.4173,haryana,kaithal,False
136035,KAITHAL,HARYANA,7,1,1,30.038068185714284,76.29811438571429,haryana,kaithal,False
136038,KURUKSHETRA,HARYANA,1,1,1,29.5702778,76.8703056,haryana,kurukshetra,False
136042,KAITHAL,HARYANA,6,1,1,29.802463,76.560383,haryana,kaithal,False
136043,KAITHAL,HARYANA,9,1,1,29.670538000000004,76.5168,haryana,kaithal,False
136044,KAITHAL,HARYANA,6,1,1,29.575949999999995,76.484933,haryana,kaithal,False
136117,KAITHAL,HARYANA,19,1,1,29.674896999999998,76.256273,haryana,kaithal,False
136118,KURUKSHETRA,HARYANA,6,1,1,29.969549516666664,76.85081068333334,haryana,kurukshetra,False
136119,KURUKSHETRA,HARYANA,17,1,1,29.955549,76.812926,haryana,kurukshetra,False
136128,KURUKSHETRA,HARYANA,14,1,1,29.981417,76.589277,haryana,kurukshetra,False
136129,KURUKSHETRA,HARYANA,6,1,1,30.115686,76.666405,haryana,kurukshetra,False
136130,KURUKSHETRA,HARYANA,4,1,1,29.973217,76.830346,haryana,kurukshetra,False
136131,KURUKSHETRA,HARYANA,9,1,1,29.973217,76.830346,haryana,kurukshetra,False
136132,KURUKSHETRA,HARYANA,14,1,1,29.98783607142857,77.04042415714285,haryana,kurukshetra,False
136134,KURUKSHETRA,HARYANA,1,1,1,29.9695,76.8782,haryana,kurukshetra,False
136135,KURUKSHETRA,HARYANA,21,1,1,29.973216999999998,76.830346,haryana,kurukshetra,False
136136,KURUKSHETRA,HARYANA,4,1,1,30.166519,76.709604,haryana,kurukshetra,False
136156,KURUKSHETRA,HARYANA,10,1,1,30.0798925,76.9466132,haryana,kurukshetra,False
140001,RUPNAGAR,PUNJAB,4,1,1,30.89577635,75.820838625,punjab,rupnagar,False
140101,RUPNAGAR,PUNJAB,6,1,1,30.7086351,76.66562406666667,punjab,rupnagar,False
140102,RUPNAGAR,PUNJAB,7,1,1,30.908975528571432,76.42691565714286,punjab,rupnagar,False
140103,S.A.S Nagar,PUNJAB,13,1,1,30.89544400769231,76.3914507923077,punjab,sahibzadaajitsinghnagar,False
140108,RUPNAGAR,PUNJAB,10,1,1,30.717073111111112,76.6842595111111,punjab,rupnagar,False
140109,S.A.S Nagar,PUNJAB,2,1,1,30.92340275,76.5147083,punjab,sahibzadaajitsinghnagar,False
140110,S.A.S Nagar,PUNJAB,6,1,1,30.717459166666668,76.69241109999999,punjab,sahibzadaajitsinghnagar,False
140111,RUPNAGAR,PUNJAB,12,1,1,30.8139067,76.53615070833332,punjab,rupnagar,False
140112,RUPNAGAR,PUNJAB,6,1,1,31.135938566666667,76.22586383333334,punjab,rupnagar,False
140113,RUPNAGAR,PUNJAB,5,1,1,30.7916222,76.45621106,punjab,rupnagar,False
140114,RUPNAGAR,PUNJAB,3,1,1,31.01075,76.45074993333334,punjab,rupnagar,False
140115,RUPNAGAR,PUNJAB,2,1,1,30.78626385,76.57793050000001,punjab,rupnagar,False
140116,RUPNAGAR,PUNJAB,3,1,1,31.04794443333334,76.43277773333334,punjab,rupnagar,False
140117,RUPNAGAR,PUNJAB,8,1,1,30.991809012500003,76.384857575,punjab,rupnagar,False
140118,RUPNAGAR,PUNJAB,2,1,1,30.9641505,76.59763555,punjab,rupnagar,False
140119,RUPNAGAR,PUNJAB,7,1,1,30.754259042857143,76.67187177142857,punjab,rupnagar,False
140123,RUPNAGAR,PUNJAB,3,1,1,31.068046300000002,76.4100092,punjab,rupnagar,False
140124,RUPNAGAR,PUNJAB,4,1,1,30.86766325,76.616786675,punjab,rupnagar,False
140125,RUPNAGAR,PUNJAB,5,1,1,30.825290799999998,76.63506688,punjab,rupnagar,False
140126,RUPNAGAR,PUNJAB,5,1,1,31.049666660000003,76.36929438,punjab,rupnagar,False
140127,RUPNAGAR,PUNJAB,5,1,1,30.9666111,75.89028662000001,punjab,rupnagar,False
140128,RUPNAGAR,PUNJAB,6,1,1,30.920851083333332,76.42600808333333,punjab,rupnagar,False
140133,RUPNAGAR,PUNJAB,6,1,1,31.022074066666665,76.38002308333334,punjab,rupnagar,False
140201,S.A.S Nagar,PUNJAB,2,1,1,30.692051,76.69841,punjab,sahibzadaajitsinghnagar,False
140301,S.A.S Nagar,PUNJAB,10,1,1,30.966610990000003,76.40836304000001,punjab,sahibzadaajitsinghnagar,False
140306,S.A.S Nagar,PUNJAB,7,2,2,30.718279128571428,76.56362221428572,punjab,sahibzadaajitsinghnagar,True
140307,S.A.S Nagar,PUNJAB,8,1,1,30.9326736,76.4081839625,punjab,sahibzadaajitsinghnagar,False
140308,S.A.S Nagar,PUNJAB,3,1,1,30.690284000000002,76.69608813333332,punjab,sahibzadaajitsinghnagar,False
140401,PATIALA,PUNJAB,1,1,1,30.486038,76.592572,punjab,patiala,False
140402,PATIALA,PUNJAB,13,2,1,29.977482307692306,76.64914046153845,punjab,patiala,True
140405,FATEHGARH SAHIB,PUNJAB,6,1,1,30.578666166666665,76.33975550000001,punjab,fatehgarhsahib,False
140406,FATEHGARH SAHIB,PUNJAB,15,1,1,29.590078246666668,76.19027976000001,punjab,fatehgarhsahib,False
140407,FATEHGARH SAHIB,PUNJAB,1,1,1,30.648067,76.392631,punjab,fatehgarhsahib,False
140408,FATEHGARH SAHIB,PUNJAB,9,1,1,30.642073,76.51297077777778,punjab,fatehgarhsahib,False
140412,FATEHGARH SAHIB,PUNJAB,8,1,1,30.774920125,76.50381525,punjab,fatehgarhsahib,False
140413,S.A.S Nagar,PUNJAB,6,1,1,30.934555533333334,76.40304160000001,punjab,sahibzadaajitsinghnagar,False
140417,PATIALA,PUNJAB,11,1,1,29.970599181818184,77.14600354545455,punjab,patiala,False
140501,S.A.S Nagar,PUNJAB,13,1,1,30.680355115384614,76.70629513076923,punjab,sahibzadaajitsinghnagar,False
140506,S.A.S Nagar,PUNJAB,5,1,1,30.66035192,76.72003912,punjab,sahibzadaajitsinghnagar,False
140507,S.A.S Nagar,PUNJAB,5,1,1,30.64567414,76.73398356,punjab,sahibzadaajitsinghnagar,False
140601,PATIALA,PUNJAB,5,2,1,30.554797200000003,76.7493452,punjab,patiala,True
140602,PATIALA,PUNJAB,7,2,1,30.613587,76.64601471428571,punjab,patiala,True
140603,S.A.S Nagar,PUNJAB,4,1,1,30.6825313,76.72905055,punjab,sahibzadaajitsinghnagar,False
140604,S.A.S Nagar,PUNJAB,1,1,1,30.6703333,76.8320556,punjab,sahibzadaajitsinghnagar,False
140701,PATIALA,PUNJAB,10,1,1,30.3134365,76.6559384,punjab,patiala,False
140702,PATIALA,PUNJAB,5,1,1,30.2965894,76.5340804,punjab,patiala,False
140802,FATEHGARH SAHIB,PUNJAB,8,1,1,30.78665625,76.39265325,punjab,fatehgarhsahib,False
140901,S.A.S Nagar,PUNJAB,5,1,1,30.768747259999998,76.70730021999998,punjab,sahibzadaajitsinghnagar,False
141001,LUDHIANA,PUNJAB,9,1,1,30.90815801111111,75.8276753,punjab,ludhiana,False
141002,LUDHIANA,PUNJAB,2,1,1,30.868222199999998,75.75666665,punjab,ludhiana,False
141003,LUDHIANA,PUNJAB,5,1,1,30.8849022,75.8601711,punjab,ludhiana,False
141004,LUDHIANA,PUNJAB,1,1,1,30.9023889,75.8146944,punjab,ludhiana,False
141006,LUDHIANA,PUNJAB,1,1,1,30.8589167,75.8616389,punjab,ludhiana,False
141007,LUDHIANA,PUNJAB,8,1,1,30.963520125000002,75.916289225,punjab,ludhiana,False
141008,LUDHIANA,PUNJAB,14,1,1,30.901414678571427,75.80636467857143,punjab,ludhiana,False
141010,LUDHIANA,PUNJAB,3,1,1,30.894531466666667,75.90028236666667,punjab,ludhiana,False
141011,LUDHIANA,PUNJAB,1,1,1,30.9026,75.8377,punjab,ludhiana,False
141012,LUDHIANA,PUNJAB,2,1,1,30.87913145,75.78542965,punjab,ludhiana,False
141013,LUDHIANA,PUNJAB,2,1,1,30.8660472,75.82359579999999,punjab,ludhiana,False
141014,LUDHIANA,PUNJAB,2,1,1,30.868909700000003,75.90107359999999,punjab,ludhiana,False
141015,LUDHIANA,PUNJAB,2,1,1,30.927612500000002,75.92475,punjab,ludhiana,False
141016,LUDHIANA,PUNJAB,1,1,1,30.848,75.8905,punjab,ludhiana,False
141101,LUDHIANA,PUNJAB,7,1,1,33.8394646,67.00988898571428,punjab,ludhiana,False
141102,LUDHIANA,PUNJAB,6,1,1,30.387822016666664,76.00610886666666,punjab,ludhiana,False
141103,LUDHIANA,PUNJAB,2,1,1,30.8004756,75.7046484,punjab,ludhiana,False
141104,LUDHIANA,PUNJAB,4,1,1,31.351320275,75.30596605,punjab,ludhiana,False
141105,LUDHIANA,PUNJAB,4,1,1,30.75226165,75.683079525,punjab,ludhiana,False
141106,LUDHIANA,PUNJAB,1,1,1,30.7642861,75.6514138,punjab,ludhiana,False
141107,LUDHIANA,PUNJAB,9,1,1,30.822892744444445,80.55689226666667,punjab,ludhiana,False
141108,LUDHIANA,PUNJAB,7,1,1,30.73818982857143,75.67855417142857,punjab,ludhiana,False
141109,LUDHIANA,PUNJAB,13,1,1,30.524942184615384,76.76284630769231,punjab,ludhiana,False
141110,LUDHIANA,PUNJAB,6,1,1,30.2897052,75.65397476666668,punjab,ludhiana,False
141112,LUDHIANA,PUNJAB,8,1,1,27.6130543,72.12550765,punjab,ludhiana,False
141113,LUDHIANA,PUNJAB,4,1,1,27.4887853,76.4469974,punjab,ludhiana,False
141114,LUDHIANA,PUNJAB,20,1,1,31.59748953,76.841443955,punjab,ludhiana,False
141115,LUDHIANA,PUNJAB,6,1,1,30.9736635,76.08988665,punjab,ludhiana,False
141116,LUDHIANA,PUNJAB,7,1,1,30.872706285714287,72.29565442857144,punjab,ludhiana,False
141117,LUDHIANA,PUNJAB,7,1,1,32.0142103,76.01212735714286,punjab,ludhiana,False
141118,LUDHIANA,PUNJAB,5,1,1,29.173528599999997,78.04373332,punjab,ludhiana,False
141119,LUDHIANA,PUNJAB,7,1,1,30.356361442857143,76.13841885714285,punjab,ludhiana,False
141120,LUDHIANA,PUNJAB,6,1,1,30.929651933333332,75.88474126666667,punjab,ludhiana,False
141121,LUDHIANA,PUNJAB,4,1,1,33.5453817,60.78110005,punjab,ludhiana,False
141122,LUDHIANA,PUNJAB,3,1,1,30.627830399999997,75.55292156666667,punjab,ludhiana,False
141123,LUDHIANA,PUNJAB,2,1,1,30.869595599999997,75.8218481,punjab,ludhiana,False
141125,LUDHIANA,PUNJAB,4,1,1,27.459620275,76.0698007,punjab,ludhiana,False
141126,LUDHIANA,PUNJAB,3,1,1,30.885765733333333,76.01003586666667,punjab,ludhiana,False
141127,LUDHIANA,PUNJAB,4,1,1,27.720456425000002,77.847817675,punjab,ludhiana,False
141201,LUDHIANA,PUNJAB,1,1,1,30.7623611,75.8213055,punjab,ludhiana,False
141202,LUDHIANA,PUNJAB,4,1,1,30.75138565,75.74606155000001,punjab,ludhiana,False
141203,LUDHIANA,PUNJAB,5,1,1,30.72633374,76.12809282,punjab,ludhiana,False
141204,LUDHIANA,PUNJAB,6,1,1,30.153627266666664,75.86241603333333,punjab,ludhiana,False
141205,LUDHIANA,PUNJAB,6,1,1,33.071508666666666,68.38816125,punjab,ludhiana,False
141206,LUDHIANA,PUNJAB,7,1,1,30.480920114285713,75.19209592857143,punjab,ludhiana,False
141401,LUDHIANA,PUNJAB,2,1,1,30.677763900000002,76.25201390000001,punjab,ludhiana,False
141411,FATEHGARH SAHIB,PUNJAB,9,1,1,30.728264222222222,76.31067655555555,punjab,fatehgarhsahib,False
141412,LUDHIANA,PUNJAB,10,1,1,31.20493694,70.8994416,punjab,ludhiana,False
141413,LUDHIANA,PUNJAB,3,1,1,31.00014056666667,75.3429016,punjab,ludhiana,False
141414,LUDHIANA,PUNJAB,9,1,1,32.66611386666667,76.11368006666666,punjab,ludhiana,False
141415,LUDHIANA,PUNJAB,5,1,1,30.60275914,76.06459894,punjab,ludhiana,False
141416,LUDHIANA,PUNJAB,4,1,1,30.7324135,76.04469904999999,punjab,ludhiana,False
141417,LUDHIANA,PUNJAB,11,1,1,30.938907099999998,77.50659926363636,punjab,ludhiana,False
141418,LUDHIANA,PUNJAB,4,1,1,31.024188799999997,75.84081955,punjab,ludhiana,False
141419,LUDHIANA,PUNJAB,3,1,1,30.725255,75.96267856666667,punjab,ludhiana,False
141421,LUDHIANA,PUNJAB,10,1,1,29.91552882,84.33859902,punjab,ludhiana,False
141422,LUDHIANA,PUNJAB,2,1,1,30.808593000000002,75.657175,punjab,ludhiana,False
141801,FATEHGARH SAHIB,PUNJAB,8,1,1,30.839489625,76.295557,punjab,fatehgarhsahib,False
142001,MOGA,PUNJAB,2,1,1,30.814659,75.17120600000001,punjab,moga,False
142002,MOGA,PUNJAB,7,1,1,30.8210895,75.16273721428571,punjab,moga,False
142003,MOGA,PUNJAB,5,1,1,30.873413719999995,75.12823900000001,punjab,moga,False
142011,MOGA,PUNJAB,6,1,1,30.772289833333332,75.27855175,punjab,moga,False
142021,LUDHIANA,PUNJAB,3,1,1,30.8413244,75.74457403333334,punjab,ludhiana,False
142022,LUDHIANA,PUNJAB,6,1,1,28.41520601666667,76.22233895000001,punjab,ludhiana,False
142023,LUDHIANA,PUNJAB,9,1,1,33.601152733333336,75.54015136666666,punjab,ludhiana,False
142024,LUDHIANA,PUNJAB,10,1,1,27.80973972,85.93628996,punjab,ludhiana,False
142025,LUDHIANA,PUNJAB,7,1,1,29.586775157142856,75.50450005714286,punjab,ludhiana,False
142026,LUDHIANA,PUNJAB,2,1,1,30.80115275,75.47518055,punjab,ludhiana,False
142027,LUDHIANA,PUNJAB,2,1,1,30.91027185,75.7496742,punjab,ludhiana,False
142029,LUDHIANA,PUNJAB,4,1,1,30.795646025,75.756485775,punjab,ludhiana,False
142030,LUDHIANA,PUNJAB,8,1,1,30.673312125,79.8858987875,punjab,ludhiana,False
142031,LUDHIANA,PUNJAB,2,1,1,30.621136749999998,75.4392417,punjab,ludhiana,False
142032,LUDHIANA,PUNJAB,6,1,1,30.632719666666663,75.50916521666666,punjab,ludhiana,False
142033,LUDHIANA,PUNJAB,15,1,1,30.380754928571427,73.09023686428571,punjab,ludhiana,False
142034,LUDHIANA,PUNJAB,5,1,1,35.01063028,62.45413992,punjab,ludhiana,False
142035,LUDHIANA,PUNJAB,6,1,1,29.137384333333333,79.03092285,punjab,ludhiana,False
142036,LUDHIANA,PUNJAB,5,1,1,30.864184,75.353292,punjab,ludhiana,False
142037,MOGA,PUNJAB,6,1,1,30.717520466666667,75.26414703333332,punjab,moga,False
142038,MOGA,PUNJAB,17,1,1,30.648375511764705,74.97755079999999,punjab,moga,False
142039,MOGA,PUNJAB,10,1,1,30.757084600000002,75.23086885000001,punjab,moga,False
142040,MOGA,PUNJAB,5,1,1,30.9013905,75.05562218,punjab,moga,False
142041,MOGA,PUNJAB,4,1,1,30.912623500000002,75.020453675,punjab,moga,False
142042,MOGA,PUNJAB,13,1,1,30.931539792307692,75.22880017692309,punjab,moga,False
142043,MOGA,PUNJAB,11,1,1,30.88758598181818,75.16679170909092,punjab,moga,False
142044,FIROZEPUR,PUNJAB,7,1,1,31.100757285714288,74.95093642857144,punjab,firozepur,False
142045,MOGA,PUNJAB,3,1,1,30.67519986666667,75.14396183333334,punjab,moga,False
142046,MOGA,PUNJAB,5,1,1,30.569052640000002,75.22457003999999,punjab,moga,False
142047,FIROZEPUR,PUNJAB,14,1,1,30.95439964285714,74.95744507142857,punjab,firozepur,False
142048,MOGA,PUNJAB,21,1,1,30.80530446190476,74.91429860000001,punjab,moga,False
142049,MOGA,PUNJAB,9,1,1,30.713438333333336,75.0965878111111,punjab,moga,False
142050,FIROZEPUR,PUNJAB,11,1,1,30.898738427272725,74.7988992090909,punjab,firozepur,False
